TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/02/11
TIME,12:28:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,  -35.5440
LASTX, 3608.9560
NPOINTS,    7290
FIRSTY,  1110.82458
MAXY,  3222.30762
MINY,  1109.65002
XYDATA
33.9560,1114.06
34.4560,1113.55
34.9560,1112.99
35.4560,1112.46
35.9560,1112.05
36.4560,1111.83
36.9560,1111.84
37.4560,1112
37.9560,1112.27
38.4560,1112.58
38.9560,1112.86
39.4560,1113.06
39.9560,1113.17
40.4560,1113.2
40.9560,1113.18
41.4560,1113.13
41.9560,1113.07
42.4560,1113.01
42.9560,1112.96
43.4560,1112.94
43.9560,1112.95
44.4560,1113
44.9560,1113.09
45.4560,1113.21
45.9560,1113.36
46.4560,1113.48
46.9560,1113.56
47.4560,1113.57
47.9560,1113.47
48.4560,1113.27
48.9560,1113.01
49.4560,1112.71
49.9560,1112.42
50.4560,1112.16
50.9560,1111.98
51.4560,1111.9
51.9560,1111.91
52.4560,1112.05
52.9560,1112.33
53.4560,1112.75
53.9560,1113.31
54.4560,1113.97
54.9560,1114.64
55.4560,1115.27
55.9560,1115.78
56.4560,1116.1
56.9560,1116.22
57.4560,1116.18
57.9560,1116.02
58.4560,1115.78
58.9560,1115.51
59.4560,1115.25
59.9560,1115.02
60.4560,1114.82
60.9560,1114.64
61.4560,1114.49
61.9560,1114.36
62.4560,1114.25
62.9560,1114.17
63.4560,1114.11
63.9560,1114.09
64.4559,1114.09
64.9559,1114.14
65.4559,1114.22
65.9559,1114.32
66.4559,1114.44
66.9559,1114.56
67.4559,1114.67
67.9559,1114.75
68.4559,1114.82
68.9559,1114.87
69.4559,1114.92
69.9559,1114.97
70.4559,1115.05
70.9559,1115.15
71.4559,1115.27
71.9559,1115.39
72.4559,1115.48
72.9559,1115.53
73.4559,1115.53
73.9559,1115.46
74.4559,1115.35
74.9559,1115.24
75.4559,1115.17
75.9559,1115.15
76.4559,1115.23
76.9559,1115.41
77.4559,1115.64
77.9559,1115.88
78.4559,1116.09
78.9559,1116.22
79.4559,1116.25
79.9559,1116.19
80.4559,1116.06
80.9559,1115.9
81.4559,1115.76
81.9559,1115.65
82.4559,1115.6
82.9559,1115.62
83.4559,1115.67
83.9559,1115.75
84.4559,1115.84
84.9559,1115.92
85.4559,1115.98
85.9559,1116.03
86.4559,1116.05
86.9559,1116.05
87.4559,1116.02
87.9559,1115.97
88.4559,1115.9
88.9559,1115.87
89.4559,1115.89
89.9559,1116.01
90.4559,1116.24
90.9559,1116.62
91.4559,1117.08
91.9559,1117.56
92.4559,1117.98
92.9559,1118.27
93.4559,1118.37
93.9559,1118.26
94.4559,1118.01
94.9559,1117.72
95.4559,1117.46
95.9559,1117.31
96.4559,1117.36
96.9559,1117.58
97.4559,1117.92
97.9559,1118.28
98.4559,1118.61
98.9559,1118.83
99.4559,1118.87
99.9559,1118.77
100.4559,1118.56
100.9559,1118.28
101.4559,1117.98
101.9559,1117.7
102.4559,1117.46
102.9559,1117.3
103.4559,1117.21
103.9559,1117.22
104.4559,1117.34
104.9559,1117.58
105.4559,1117.91
105.9559,1118.27
106.4559,1118.58
106.9559,1118.79
107.4559,1118.84
107.9559,1118.67
108.4559,1118.34
108.9559,1117.94
109.4559,1117.55
109.9559,1117.27
110.4559,1117.18
110.9559,1117.32
111.4559,1117.6
111.9559,1117.94
112.4559,1118.25
112.9559,1118.45
113.4559,1118.45
113.9559,1118.26
114.4559,1117.94
114.9559,1117.55
115.4559,1117.17
115.9559,1116.85
116.4559,1116.67
116.9559,1116.61
117.4559,1116.68
117.9559,1116.87
118.4559,1117.15
118.9559,1117.52
119.4559,1117.96
119.9559,1118.43
120.4559,1118.9
120.9559,1119.32
121.4559,1119.66
121.9559,1119.89
122.4559,1119.99
122.9559,1119.99
123.4559,1119.92
123.9559,1119.8
124.4559,1119.67
124.9559,1119.54
125.4559,1119.43
125.9559,1119.38
126.4559,1119.39
126.9559,1119.5
127.4559,1119.73
127.9559,1120.06
128.4559,1120.46
128.9559,1120.88
129.4559,1121.27
129.9559,1121.57
130.4559,1121.74
130.9559,1121.79
131.4559,1121.77
131.9559,1121.74
132.4559,1121.76
132.9559,1121.88
133.4559,1122.15
133.9559,1122.54
134.4559,1123
134.9559,1123.48
135.4559,1123.95
135.9559,1124.35
136.4559,1124.67
136.9559,1124.94
137.4559,1125.22
137.9559,1125.54
138.4559,1125.95
138.9559,1126.49
139.4559,1127.14
139.9559,1127.84
140.4559,1128.54
140.9559,1129.16
141.4559,1129.65
141.9559,1130
142.4559,1130.41
142.9559,1131.14
143.4559,1132.46
143.9559,1134.63
144.4559,1137.91
144.9559,1142.16
145.4559,1146.55
145.9559,1150.23
146.4559,1152.32
146.9559,1151.97
147.4559,1148.49
147.9559,1143.65
148.4559,1140.69
148.9559,1142.93
149.4559,1153.64
149.9559,1176.13
150.4559,1212.18
150.9559,1257.93
151.4559,1308.21
151.9559,1357.84
152.4559,1401.64
152.9559,1434.51
153.4559,1454.76
153.9559,1465.36
154.4559,1469.65
154.9559,1470.96
155.4559,1472.63
155.9559,1477.7
156.4559,1486.67
156.9559,1498.67
157.4559,1512.79
157.9559,1528.14
158.4559,1543.83
158.9559,1559.18
159.4559,1574.16
159.9559,1588.87
160.4559,1603.43
160.9559,1617.94
161.4559,1632.48
161.9559,1647.05
162.4559,1661.47
162.9559,1675.57
163.4559,1689.18
163.9559,1702.13
164.4559,1714.26
164.9559,1725.54
165.4559,1736
165.9559,1745.68
166.4559,1754.6
166.9559,1762.78
167.4559,1770.25
167.9559,1777.03
168.4559,1783.15
168.9559,1788.61
169.4559,1793.43
169.9559,1797.64
170.4559,1801.27
170.9559,1804.35
171.4559,1806.94
171.9559,1809.08
172.4559,1810.81
172.9559,1812.18
173.4559,1813.26
173.9559,1814.11
174.4559,1814.82
174.9559,1815.46
175.4559,1816.1
175.9559,1816.78
176.4559,1817.51
176.9559,1818.27
177.4559,1819.04
177.9559,1819.83
178.4559,1820.62
178.9559,1821.39
179.4559,1822.12
179.9559,1822.78
180.4559,1823.37
180.9559,1823.84
181.4559,1824.2
181.9559,1824.48
182.4559,1824.72
182.9559,1824.96
183.4559,1825.25
183.9559,1825.64
184.4559,1826.13
184.9559,1826.68
185.4559,1827.23
185.9559,1827.74
186.4559,1828.17
186.9559,1828.47
187.4559,1828.66
187.9559,1828.78
188.4559,1828.87
188.9559,1828.98
189.4559,1829.15
189.9559,1829.4
190.4559,1829.73
190.9559,1830.1
191.4559,1830.5
191.9559,1830.9
192.4559,1831.27
192.9559,1831.61
193.4559,1831.91
193.9559,1832.17
194.4559,1832.37
194.9559,1832.51
195.4559,1832.59
195.9559,1832.61
196.4559,1832.6
196.9559,1832.57
197.4559,1832.53
197.9559,1832.5
198.4559,1832.48
198.9559,1832.46
199.4559,1832.41
199.9559,1832.32
200.4559,1832.17
200.9559,1831.94
201.4559,1831.65
201.9559,1831.34
202.4559,1831.03
202.9559,1830.77
203.4559,1830.58
203.9559,1830.5
204.4559,1830.52
204.9559,1830.62
205.4559,1830.78
205.9559,1830.98
206.4559,1831.22
206.9559,1831.48
207.4559,1831.74
207.9559,1832.01
208.4559,1832.26
208.9559,1832.49
209.4559,1832.68
209.9559,1832.86
210.4559,1833.03
210.9559,1833.21
211.4559,1833.41
211.9559,1833.65
212.4559,1833.93
212.9559,1834.22
213.4559,1834.51
213.9559,1834.75
214.4559,1834.93
214.9559,1835.01
215.4559,1835.02
215.9559,1834.99
216.4559,1834.99
216.9559,1835.05
217.4559,1835.23
217.9559,1835.54
218.4559,1835.93
218.9559,1836.33
219.4559,1836.67
219.9559,1836.87
220.4559,1836.87
220.9559,1836.65
221.4559,1836.32
221.9559,1835.96
222.4559,1835.67
222.9559,1835.53
223.4559,1835.63
223.9559,1835.95
224.4559,1836.43
224.9559,1837
225.4559,1837.62
225.9559,1838.23
226.4559,1838.78
226.9559,1839.24
227.4559,1839.57
227.9559,1839.75
228.4559,1839.74
228.9559,1839.53
229.4559,1839.16
229.9559,1838.7
230.4559,1838.26
230.9559,1837.91
231.4559,1837.74
231.9559,1837.81
232.4559,1838.04
232.9559,1838.36
233.4559,1838.65
233.9559,1838.83
234.4559,1838.81
234.9559,1838.59
235.4559,1838.28
235.9559,1837.97
236.4559,1837.79
236.9559,1837.85
237.4559,1838.21
237.9559,1838.84
238.4559,1839.61
238.9559,1840.42
239.4559,1841.15
239.9559,1841.69
240.4559,1841.99
240.9559,1842.09
241.4559,1842.03
241.9559,1841.86
242.4559,1841.63
242.9559,1841.4
243.4559,1841.21
243.9559,1841.12
244.4559,1841.19
244.9559,1841.48
245.4559,1842.04
245.9559,1842.9
246.4559,1843.97
246.9559,1845.16
247.4559,1846.39
247.9559,1847.55
248.4559,1848.55
248.9559,1849.38
249.4559,1850.09
249.9559,1850.73
250.4559,1851.36
250.9559,1852.03
251.4559,1852.77
251.9559,1853.59
252.4559,1854.44
252.9559,1855.3
253.4559,1856.13
253.9559,1856.91
254.4559,1857.59
254.9559,1858.15
255.4559,1858.53
255.9559,1858.7
256.4560,1858.63
256.9560,1858.27
257.4560,1857.67
257.9560,1856.92
258.4560,1856.09
258.9560,1855.27
259.4560,1854.52
259.9560,1853.9
260.4560,1853.37
260.9560,1852.87
261.4560,1852.37
261.9560,1851.82
262.4560,1851.16
262.9560,1850.44
263.4560,1849.7
263.9560,1849.03
264.4560,1848.49
264.9560,1848.14
265.4560,1848.03
265.9560,1848.1
266.4560,1848.25
266.9560,1848.41
267.4560,1848.5
267.9560,1848.44
268.4560,1848.21
268.9560,1847.9
269.4560,1847.58
269.9560,1847.33
270.4560,1847.21
270.9560,1847.29
271.4560,1847.53
271.9560,1847.89
272.4560,1848.29
272.9560,1848.69
273.4560,1849.02
273.9560,1849.26
274.4560,1849.43
274.9560,1849.56
275.4560,1849.68
275.9560,1849.81
276.4560,1849.97
276.9560,1850.16
277.4560,1850.35
277.9560,1850.52
278.4560,1850.65
278.9560,1850.71
279.4560,1850.7
279.9560,1850.64
280.4560,1850.58
280.9560,1850.55
281.4560,1850.57
281.9560,1850.69
282.4560,1850.89
282.9560,1851.16
283.4560,1851.47
283.9560,1851.8
284.4560,1852.12
284.9560,1852.41
285.4560,1852.67
285.9560,1852.91
286.4560,1853.13
286.9560,1853.33
287.4560,1853.51
287.9560,1853.68
288.4560,1853.84
288.9560,1854.01
289.4560,1854.2
289.9560,1854.4
290.4560,1854.63
290.9560,1854.88
291.4560,1855.15
291.9560,1855.44
292.4560,1855.74
292.9560,1856.06
293.4560,1856.37
293.9560,1856.68
294.4560,1856.97
294.9560,1857.23
295.4560,1857.45
295.9560,1857.63
296.4560,1857.74
296.9560,1857.79
297.4560,1857.77
297.9560,1857.67
298.4560,1857.49
298.9560,1857.23
299.4560,1856.96
299.9560,1856.74
300.4560,1856.6
300.9560,1856.62
301.4560,1856.84
301.9560,1857.22
302.4560,1857.7
302.9560,1858.2
303.4560,1858.68
303.9560,1859.04
304.4560,1859.28
304.9560,1859.41
305.4560,1859.49
305.9560,1859.55
306.4560,1859.66
306.9560,1859.83
307.4560,1860.08
307.9560,1860.38
308.4560,1860.68
308.9560,1860.97
309.4560,1861.22
309.9560,1861.4
310.4560,1861.51
310.9560,1861.57
311.4560,1861.57
311.9560,1861.52
312.4560,1861.43
312.9560,1861.33
313.4560,1861.26
313.9560,1861.26
314.4560,1861.39
314.9560,1861.7
315.4560,1862.18
315.9560,1862.76
316.4560,1863.32
316.9560,1863.75
317.4560,1863.94
317.9560,1863.77
318.4560,1863.3
318.9560,1862.69
319.4560,1862.14
319.9560,1861.81
320.4560,1861.9
320.9560,1862.51
321.4560,1863.48
321.9560,1864.59
322.4560,1865.61
322.9560,1866.32
323.4560,1866.48
323.9560,1866.11
324.4560,1865.43
324.9560,1864.67
325.4560,1864.08
325.9560,1863.9
326.4560,1864.3
326.9560,1865.15
327.4560,1866.21
327.9560,1867.25
328.4560,1868.04
328.9560,1868.36
329.4560,1868.15
329.9560,1867.6
330.4560,1866.92
330.9560,1866.31
331.4560,1865.96
331.9560,1866.05
332.4560,1866.5
332.9560,1867.13
333.4560,1867.79
333.9560,1868.31
334.4560,1868.53
334.9560,1868.41
335.4560,1868.07
335.9560,1867.64
336.4560,1867.27
336.9560,1867.08
337.4560,1867.21
337.9560,1867.63
338.4560,1868.26
338.9560,1869.01
339.4560,1869.82
339.9560,1870.59
340.4560,1871.28
340.9560,1871.87
341.4560,1872.37
341.9560,1872.77
342.4560,1873.07
342.9560,1873.26
343.4560,1873.36
343.9560,1873.41
344.4560,1873.42
344.9560,1873.43
345.4560,1873.46
345.9560,1873.53
346.4560,1873.61
346.9560,1873.7
347.4560,1873.78
347.9560,1873.84
348.4560,1873.86
348.9560,1873.83
349.4560,1873.76
349.9560,1873.64
350.4560,1873.49
350.9560,1873.29
351.4560,1873.07
351.9560,1872.87
352.4560,1872.72
352.9560,1872.67
353.4560,1872.77
353.9560,1873.05
354.4560,1873.48
354.9560,1874
355.4560,1874.52
355.9560,1874.98
356.4560,1875.31
356.9560,1875.46
357.4560,1875.44
357.9560,1875.26
358.4560,1874.94
358.9560,1874.48
359.4560,1873.92
359.9560,1873.31
360.4560,1872.78
360.9560,1872.41
361.4560,1872.33
361.9560,1872.64
362.4560,1873.36
362.9560,1874.34
363.4560,1875.39
363.9560,1876.33
364.4560,1876.97
364.9560,1877.14
365.4560,1876.9
365.9560,1876.43
366.4560,1875.92
366.9560,1875.57
367.4560,1875.56
367.9560,1876
368.4560,1876.73
368.9560,1877.58
369.4560,1878.37
369.9560,1878.93
370.4560,1879.09
370.9560,1878.87
371.4560,1878.44
371.9560,1877.94
372.4560,1877.55
372.9560,1877.4
373.4560,1877.59
373.9560,1878.05
374.4560,1878.66
374.9560,1879.32
375.4560,1879.92
375.9560,1880.36
376.4560,1880.65
376.9560,1880.84
377.4560,1880.98
377.9560,1881.14
378.4560,1881.37
378.9560,1881.71
379.4560,1882.1
379.9560,1882.48
380.4560,1882.81
380.9560,1883.01
381.4560,1883.03
381.9560,1882.9
382.4560,1882.7
382.9560,1882.51
383.4560,1882.42
383.9560,1882.5
384.4560,1882.81
384.9560,1883.31
385.4560,1883.98
385.9560,1884.76
386.4560,1885.63
386.9560,1886.55
387.4560,1887.46
387.9560,1888.33
388.4560,1889.1
388.9560,1889.72
389.4560,1890.15
389.9560,1890.47
390.4560,1891.05
390.9560,1892.33
391.4560,1894.73
391.9560,1898.68
392.4560,1904.58
392.9560,1912.54
393.4560,1922.5
393.9560,1934.42
394.4560,1948.23
394.9560,1963.87
395.4560,1981.09
395.9560,1999.18
396.4560,2017.36
396.9560,2034.87
397.4560,2050.95
397.9560,2065
398.4560,2078.25
398.9560,2092.89
399.4560,2111.16
399.9560,2135.27
400.4560,2167.42
400.9560,2207.06
401.4560,2248.09
401.9560,2283.71
402.4560,2307.15
402.9560,2311.63
403.4560,2291.39
403.9560,2249.52
404.4560,2193.56
404.9560,2131.13
405.4560,2069.83
405.9560,2017.22
406.4560,1977.63
406.9560,1949.47
407.4560,1930.53
407.9560,1918.58
408.4560,1911.42
408.9560,1906.96
409.4560,1904.23
409.9560,1902.76
410.4560,1902.08
410.9560,1901.7
411.4560,1901.17
411.9560,1900.24
412.4560,1899.07
412.9560,1897.84
413.4560,1896.71
413.9560,1895.89
414.4560,1895.52
414.9560,1895.54
415.4560,1895.84
415.9560,1896.29
416.4560,1896.75
416.9560,1897.11
417.4560,1897.32
417.9560,1897.45
418.4560,1897.56
418.9560,1897.73
419.4560,1898.05
419.9560,1898.55
420.4560,1899.18
420.9560,1899.83
421.4560,1900.4
421.9560,1900.78
422.4560,1900.86
422.9560,1900.65
423.4560,1900.27
423.9560,1899.85
424.4560,1899.52
424.9560,1899.4
425.4560,1899.59
425.9560,1900
426.4560,1900.51
426.9560,1900.97
427.4560,1901.25
427.9560,1901.23
428.4560,1900.9
428.9560,1900.43
429.4560,1899.95
429.9560,1899.63
430.4560,1899.61
430.9560,1900
431.4560,1900.64
431.9560,1901.37
432.4560,1902
432.9560,1902.33
433.4560,1902.21
433.9560,1901.63
434.4560,1900.78
434.9560,1899.83
435.4560,1898.96
435.9560,1898.35
436.4560,1898.12
436.9560,1898.22
437.4560,1898.59
437.9560,1899.15
438.4560,1899.81
438.9560,1900.51
439.4560,1901.2
439.9560,1901.84
440.4560,1902.41
440.9560,1902.87
441.4560,1903.19
441.9560,1903.38
442.4560,1903.57
442.9560,1903.86
443.4560,1904.4
443.9560,1905.32
444.4560,1906.71
444.9560,1908.5
445.4560,1910.52
445.9560,1912.59
446.4560,1914.53
446.9560,1916.17
447.4560,1917.46
447.9560,1918.56
448.4560,1919.67
448.9560,1921
449.4560,1922.72
449.9560,1924.99
450.4560,1927.6
450.9560,1930.16
451.4560,1932.32
451.9560,1933.72
452.4560,1933.98
452.9560,1932.99
453.4560,1930.99
453.9560,1928.22
454.4560,1924.94
454.9560,1921.41
455.4560,1917.86
455.9560,1914.48
456.4560,1911.45
456.9560,1908.92
457.4560,1907.06
457.9560,1906.03
458.4560,1905.81
458.9560,1906.2
459.4560,1906.96
459.9560,1907.89
460.4560,1908.77
460.9560,1909.41
461.4560,1909.82
461.9560,1910.03
462.4560,1910.08
462.9560,1909.99
463.4560,1909.81
463.9560,1909.56
464.4560,1909.28
464.9560,1909
465.4560,1908.76
465.9560,1908.59
466.4560,1908.51
466.9560,1908.47
467.4560,1908.46
467.9560,1908.41
468.4560,1908.29
468.9560,1908.08
469.4560,1907.81
469.9560,1907.59
470.4560,1907.52
470.9560,1907.69
471.4560,1908.2
471.9560,1909.07
472.4560,1910.16
472.9560,1911.31
473.4560,1912.38
473.9560,1913.22
474.4560,1913.69
474.9560,1913.81
475.4560,1913.69
475.9560,1913.41
476.4560,1913.06
476.9560,1912.74
477.4560,1912.49
477.9560,1912.33
478.4560,1912.27
478.9560,1912.31
479.4560,1912.46
479.9560,1912.72
480.4560,1913.07
480.9560,1913.51
481.4560,1914
481.9560,1914.54
482.4560,1915.1
482.9560,1915.67
483.4560,1916.22
483.9560,1916.75
484.4560,1917.24
484.9560,1917.67
485.4560,1918.04
485.9560,1918.38
486.4560,1918.73
486.9560,1919.12
487.4560,1919.58
487.9560,1920.16
488.4560,1920.88
488.9560,1921.74
489.4560,1922.77
489.9560,1923.96
490.4560,1925.34
490.9560,1926.88
491.4560,1928.46
491.9560,1929.97
492.4560,1931.29
492.9560,1932.31
493.4560,1932.94
493.9560,1933.27
494.4560,1933.51
494.9560,1933.84
495.4560,1934.44
495.9560,1935.51
496.4560,1937.03
496.9560,1938.74
497.4560,1940.38
497.9560,1941.66
498.4560,1942.3
498.9560,1942.12
499.4560,1941.2
499.9560,1939.73
500.4560,1937.9
500.9560,1935.89
501.4560,1933.87
501.9560,1931.95
502.4560,1930.18
502.9560,1928.61
503.4560,1927.28
503.9560,1926.24
504.4560,1925.49
504.9560,1925.01
505.4560,1924.73
505.9560,1924.59
506.4560,1924.53
506.9560,1924.51
507.4560,1924.47
507.9560,1924.41
508.4560,1924.3
508.9560,1924.11
509.4560,1923.82
509.9560,1923.47
510.4560,1923.14
510.9560,1922.97
511.4560,1923.05
511.9560,1923.51
512.4559,1924.42
512.9559,1925.65
513.4559,1927.01
513.9559,1928.29
514.4559,1929.3
514.9559,1929.85
515.4559,1929.94
515.9559,1929.74
516.4559,1929.43
516.9559,1929.2
517.4559,1929.24
517.9559,1929.67
518.4559,1930.4
518.9559,1931.3
519.4559,1932.25
519.9559,1933.1
520.4559,1933.75
520.9559,1934.16
521.4559,1934.34
521.9559,1934.3
522.4559,1934.05
522.9559,1933.62
523.4559,1933.05
523.9559,1932.44
524.4559,1931.89
524.9559,1931.5
525.4559,1931.39
525.9559,1931.63
526.4559,1932.13
526.9559,1932.77
527.4559,1933.4
527.9559,1933.87
528.4559,1934.06
528.9559,1933.95
529.4559,1933.67
529.9559,1933.34
530.4559,1933.1
530.9559,1933.08
531.4559,1933.36
531.9559,1933.86
532.4559,1934.46
532.9559,1935.04
533.4559,1935.49
533.9559,1935.7
534.4559,1935.69
534.9559,1935.53
535.4559,1935.34
535.9559,1935.19
536.4559,1935.17
536.9559,1935.32
537.4559,1935.55
537.9559,1935.76
538.4559,1935.86
538.9559,1935.73
539.4559,1935.33
539.9559,1934.72
540.4559,1934.06
540.9559,1933.5
541.4559,1933.19
541.9559,1933.26
542.4559,1933.71
542.9559,1934.42
543.4559,1935.24
543.9559,1936.01
544.4559,1936.6
544.9559,1936.91
545.4559,1936.99
545.9559,1936.95
546.4559,1936.87
546.9559,1936.84
547.4559,1936.94
547.9559,1937.17
548.4559,1937.47
548.9559,1937.79
549.4559,1938.07
549.9559,1938.25
550.4559,1938.33
550.9559,1938.36
551.4559,1938.4
551.9559,1938.5
552.4559,1938.73
552.9559,1939.14
553.4559,1939.67
553.9559,1940.25
554.4559,1940.8
554.9559,1941.26
555.4559,1941.55
555.9559,1941.67
556.4559,1941.69
556.9559,1941.67
557.4559,1941.68
557.9559,1941.78
558.4559,1942
558.9559,1942.32
559.4559,1942.68
559.9559,1943.02
560.4559,1943.3
560.9559,1943.48
561.4559,1943.58
561.9559,1943.67
562.4559,1943.81
562.9559,1944.06
563.4559,1944.5
563.9559,1945.1
564.4559,1945.78
564.9559,1946.41
565.4559,1946.91
565.9559,1947.16
566.4559,1947.11
566.9559,1946.86
567.4559,1946.58
567.9559,1946.42
568.4559,1946.55
568.9559,1947.09
569.4559,1948.02
569.9559,1949.18
570.4559,1950.44
570.9559,1951.63
571.4559,1952.61
571.9559,1953.3
572.4559,1953.77
572.9559,1954.08
573.4559,1954.32
573.9559,1954.56
574.4559,1954.88
574.9559,1955.29
575.4559,1955.78
575.9559,1956.35
576.4559,1957.01
576.9559,1957.76
577.4559,1958.8
577.9559,1960.5
578.4559,1963.23
578.9559,1967.38
579.4559,1973.32
579.9559,1981.19
580.4559,1990.49
580.9559,2000.64
581.4559,2011.06
581.9559,2021.16
582.4559,2030.5
582.9559,2039.59
583.4559,2049.39
583.9559,2060.87
584.4559,2074.98
584.9559,2092.64
585.4559,2113.19
585.9559,2134.04
586.4559,2152.5
586.9559,2165.89
587.4559,2171.51
587.9559,2167.62
588.4559,2155.57
588.9559,2137.37
589.4559,2115.03
589.9559,2090.54
590.4559,2065.84
590.9559,2042.17
591.4559,2020.35
591.9559,2001.19
592.4559,1985.53
592.9559,1974.17
593.4559,1967.21
593.9559,1963.69
594.4559,1962.56
594.9559,1962.77
595.4559,1963.25
595.9559,1963.18
596.4559,1962.55
596.9559,1961.61
597.4559,1960.59
597.9559,1959.75
598.4559,1959.29
598.9559,1959.23
599.4559,1959.41
599.9559,1959.67
600.4559,1959.85
600.9559,1959.8
601.4559,1959.46
601.9559,1958.97
602.4559,1958.47
602.9559,1958.14
603.4559,1958.11
603.9559,1958.51
604.4559,1959.24
604.9559,1960.18
605.4559,1961.16
605.9559,1962.05
606.4559,1962.71
606.9559,1963.11
607.4559,1963.32
607.9559,1963.4
608.4559,1963.42
608.9559,1963.46
609.4559,1963.56
609.9559,1963.69
610.4559,1963.84
610.9559,1963.97
611.4559,1964.07
611.9559,1964.12
612.4559,1964.11
612.9559,1964.07
613.4559,1964.02
613.9559,1963.97
614.4559,1963.94
614.9559,1963.93
615.4559,1963.94
615.9559,1963.95
616.4559,1963.95
616.9559,1963.95
617.4559,1963.93
617.9559,1963.96
618.4559,1964.07
618.9559,1964.32
619.4559,1964.75
619.9559,1965.42
620.4559,1966.23
620.9559,1967.08
621.4559,1967.84
621.9559,1968.4
622.4559,1968.64
622.9559,1968.57
623.4559,1968.3
623.9559,1967.96
624.4559,1967.67
624.9559,1967.56
625.4559,1967.68
625.9559,1968
626.4559,1968.43
626.9559,1968.89
627.4559,1969.31
627.9559,1969.63
628.4559,1969.85
628.9559,1970.02
629.4559,1970.17
629.9559,1970.35
630.4559,1970.59
630.9559,1970.92
631.4559,1971.29
631.9559,1971.71
632.4559,1972.13
632.9559,1972.55
633.4559,1972.94
633.9559,1973.27
634.4559,1973.53
634.9559,1973.69
635.4559,1973.74
635.9559,1973.65
636.4559,1973.46
636.9559,1973.21
637.4559,1972.94
637.9559,1972.7
638.4559,1972.53
638.9559,1972.47
639.4559,1972.52
639.9559,1972.67
