TITLE,
72.0854,1390.64
72.5854,1390.91
73.0854,1391.17
73.5854,1391.42
74.0854,1391.64
74.5854,1391.85
75.0854,1392.04
75.5854,1392.21
76.0854,1392.38
76.5854,1392.54
77.0854,1392.71
77.5854,1392.9
78.0854,1393.1
78.5854,1393.32
79.0854,1393.58
79.5854,1393.87
80.0854,1394.21
80.5854,1394.59
81.0854,1395.04
81.5854,1395.55
82.0854,1396.13
82.5854,1396.8
83.0854,1397.56
83.5854,1398.41
84.0854,1399.37
84.5854,1400.44
85.0854,1401.63
85.5854,1402.93
86.0854,1404.32
86.5854,1405.8
87.0854,1407.36
87.5854,1408.99
88.0854,1410.67
88.5854,1412.41
89.0854,1414.18
89.5854,1415.98
90.0854,1417.81
90.5854,1419.7
91.0854,1421.68
91.5854,1423.76
92.0854,1426
92.5854,1428.4
93.0854,1431.01
93.5854,1433.84
94.0854,1436.94
94.5854,1440.33
95.0854,1444.04
95.5854,1448.12
96.0854,1452.63
96.5854,1457.62
97.0854,1463.14
97.5854,1469.24
98.0854,1475.98
98.5854,1483.41
99.0854,1491.58
99.5854,1500.54
100.0854,1510.34
100.5854,1521.06
101.0854,1532.74
101.5854,1545.46
102.0854,1559.26
102.5854,1574.23
103.0854,1590.4
103.5854,1607.86
104.0854,1626.65
104.5854,1646.85
105.0854,1668.52
105.5854,1691.8
106.0854,1716.8
106.5854,1743.66
107.0854,1772.49
107.5854,1803.43
108.0854,1836.6
108.5854,1872.12
109.0854,1910.12
109.5854,1950.73
110.0854,1994.03
110.5854,2040.02
111.0854,2088.68
111.5854,2139.99
112.0854,2193.94
112.5854,2250.52
113.0854,2309.71
113.5854,2371.49
114.0854,2435.85
114.5854,2502.78
115.0854,2572.26
115.5854,2644.26
116.0854,2718.77
116.5854,2795.74
117.0854,2875.18
117.5854,2957.03
118.0854,3041.3
118.5854,3127.95
119.0854,3216.95
119.5854,3308.28
120.0854,3401.8
120.5854,3497.09
121.0854,3593.75
121.5854,3691.34
122.0854,3789.44
122.5854,3887.63
123.0854,3985.48
123.5854,4082.57
124.0854,4178.49
124.5854,4272.79
125.0854,4365.11
125.5854,4455.13
126.0854,4542.56
126.5854,4627.1
127.0854,4708.45
127.5854,4786.32
128.0854,4860.41
128.5854,4930.41
129.0854,4996.04
129.5854,5056.98
130.0854,5113.16
130.5854,5164.8
131.0854,5212.16
131.5854,5255.5
132.0854,5295.09
132.5854,5331.18
133.0854,5364.05
133.5854,5393.96
134.0854,5421.16
134.5854,5445.92
135.0854,5468.5
135.5854,5489.2
136.0854,5508.28
136.5854,5526.02
137.0854,5542.71
137.5854,5558.62
138.0854,5574.04
138.5854,5589.23
139.0854,5604.49
139.5854,5620.08
140.0854,5636.18
140.5854,5652.76
141.0854,5669.81
141.5854,5687.33
142.0854,5705.28
142.5854,5723.66
143.0854,5742.45
143.5854,5761.62
144.0854,5781.17
144.5854,5801.08
145.0854,5821.33
145.5854,5841.91
146.0854,5862.83
146.5854,5884.06
147.0854,5905.61
147.5854,5927.46
148.0854,5949.61
148.5854,5972.05
149.0854,5994.77
149.5854,6017.77
150.0854,6041.12
150.5854,6065.03
151.0854,6089.66
151.5854,6115.2
152.0854,6141.85
152.5854,6169.79
153.0854,6199.2
153.5854,6230.28
154.0854,6263.21
154.5854,6298.17
155.0854,6335.37
155.5854,6375
156.0854,6417.29
156.5854,6462.42
157.0854,6510.62
157.5854,6562.08
158.0854,6617.02
158.5854,6675.64
159.0854,6738.15
159.5854,6804.72
160.0854,6875.1
160.5854,6948.62
161.0854,7024.61
161.5854,7102.4
162.0854,7181.34
162.5854,7260.74
163.0854,7339.94
163.5854,7418.27
164.0854,7495.06
164.5854,7569.7
165.0854,7642.3
165.5854,7713.54
166.0854,7784.09
166.5854,7854.62
167.0854,7925.83
167.5854,7998.39
168.0854,8072.97
168.5854,8150.25
169.0854,8230.92
169.5854,8315.56
170.0854,8403.61
170.5854,8493.85
171.0854,8585
171.5854,8675.83
172.0854,8765.08
172.5854,8851.48
173.0854,8933.79
173.5854,9010.75
174.0854,9081.12
174.5854,9143.78
175.0854,9199.02
175.5854,9247.85
176.0854,9291.29
176.5854,9330.34
177.0854,9366.02
177.5854,9399.36
178.0854,9431.35
178.5854,9463.01
179.0854,9495.37
179.5854,9529.28
180.0854,9564.57
180.5854,9600.58
181.0854,9636.67
181.5854,9672.21
182.0854,9706.55
182.5854,9739.05
183.0854,9769.06
183.5854,9795.94
184.0854,9819.04
184.5854,9837.87
185.0854,9852.71
185.5854,9864.12
186.0854,9872.65
186.5854,9878.87
187.0854,9883.34
187.5854,9886.62
188.0854,9889.26
188.5854,9891.82
189.0854,9894.88
189.5854,9898.89
190.0854,9903.98
190.5854,9910.16
191.0854,9917.42
191.5854,9925.79
192.0854,9935.27
192.5854,9945.87
193.0854,9957.6
193.5854,9970.47
194.0854,9984.49
194.5854,9999.59
195.0854,10015.5
195.5854,10031.9
196.0854,10048.4
196.5854,10064.8
197.0854,10080.6
197.5854,10095.6
198.0854,10109.4
198.5854,10121.7
199.0854,10132.1
199.5854,10140.4
200.0854,10146.9
200.5854,10151.7
201.0854,10154.9
201.5854,10156.9
202.0854,10157.8
202.5854,10157.8
203.0854,10157.1
203.5854,10155.9
204.0854,10154.5
204.5854,10152.9
205.0854,10151.5
205.5854,10150.2
206.0854,10149.3
206.5854,10149
207.0854,10149.3
207.5854,10150.5
208.0854,10152.6
208.5854,10155.9
209.0854,10160.4
209.5854,10166.2
210.0854,10173
210.5854,10180.6
211.0854,10188.6
211.5854,10196.8
212.0854,10205
212.5854,10212.7
213.0854,10219.8
213.5854,10226
214.0854,10230.9
214.5854,10234.6
215.0854,10237.1
215.5854,10238.7
216.0854,10239.5
216.5854,10239.6
217.0854,10239.2
217.5854,10238.5
218.0854,10237.6
218.5854,10236.8
219.0854,10236.1
219.5854,10235.6
220.0854,10235.2
220.5854,10235.1
221.0854,10235
221.5854,10235
222.0854,10235
222.5854,10235
223.0854,10235
223.5854,10234.9
224.0854,10234.6
224.5854,10234.4
225.0854,10234.4
225.5854,10234.7
226.0854,10235.8
226.5854,10237.6
227.0854,10240.5
227.5854,10244.7
228.0854,10250.3
228.5854,10257.6
229.0854,10266.8
229.5854,10277.6
230.0854,10289.6
230.5854,10302.5
231.0854,10315.7
231.5854,10328.8
232.0854,10341.5
232.5854,10353.4
233.0854,10363.9
233.5854,10372.7
234.0854,10379.5
234.5854,10384.2
235.0854,10387
235.5854,10388.2
236.0854,10387.9
236.5854,10386.3
237.0854,10383.6
237.5854,10380
238.0854,10375.6
238.5854,10370.7
239.0854,10365.4
239.5854,10360
240.0854,10354.7
240.5854,10349.7
241.0854,10345.2
241.5854,10341.6
242.0854,10339
242.5854,10337.7
243.0854,10337.9
243.5854,10339.9
244.0854,10343.7
244.5854,10349.1
245.0854,10355.7
245.5854,10363.1
246.0854,10371
246.5854,10379
247.0854,10386.7
247.5854,10393.9
248.0854,10400.1
248.5854,10405
249.0854,10408.3
249.5854,10410.2
250.0854,10410.8
250.5854,10410.2
251.0854,10408.4
251.5854,10405.8
252.0854,10402.2
252.5854,10398
253.0854,10393.1
253.5854,10387.8
254.0854,10382.1
254.5854,10376.1
255.0854,10369.8
255.5854,10363.3
256.0854,10356.7
256.5854,10350.1
257.0854,10343.4
257.5854,10336.8
258.0854,10330.3
258.5854,10324.1
259.0854,10318
259.5854,10312.3
260.0854,10307
260.5854,10302.2
261.0854,10298
261.5854,10294.4
262.0854,10291.6
262.5854,10289.5
263.0854,10288.4
263.5854,10288.2
264.0854,10288.9
264.5854,10290.6
265.0854,10293
265.5854,10296.2
266.0854,10300.1
266.5854,10304.6
267.0854,10309.7
267.5854,10315.3
268.0854,10321.3
268.5854,10327.7
269.0854,10334.2
269.5854,10340.8
270.0854,10347.1
270.5854,10353.1
271.0854,10358.5
271.5854,10363.1
272.0854,10366.7
272.5854,10369.1
273.0854,10370.2
273.5854,10369.7
274.0854,10367.7
274.5854,10364.3
275.0854,10359.5
275.5854,10353.4
276.0854,10346
276.5854,10337.5
277.0854,10328
277.5854,10317.4
278.0854,10305.9
278.5854,10293.6
279.0854,10280.9
279.5854,10268.3
280.0854,10256.3
280.5854,10245.3
281.0854,10235.8
281.5854,10228.2
282.0854,10223
282.5854,10220.6
283.0854,10221.6
283.5854,10225.9
284.0854,10233
284.5854,10242
285.0854,10252.2
285.5854,10262.9
286.0854,10273.2
286.5854,10282.5
287.0854,10289.9
287.5854,10294.7
288.0854,10296.2
288.5854,10294.1
289.0854,10289
289.5854,10281.4
290.0854,10271.7
290.5854,10260.6
291.0854,10248.6
291.5854,10236.1
292.0854,10223.7
292.5854,10212
293.0854,10201.4
293.5854,10192.1
294.0854,10184.1
294.5854,10177.4
295.0854,10171.9
295.5854,10167.5
296.0854,10164.1
296.5854,10161.9
297.0854,10160.5
297.5854,10160.2
298.0854,10160.6
298.5854,10161.9
299.0854,10163.8
299.5854,10166.3
300.0854,10169.2
300.5854,10172.4
301.0854,10175.8
301.5854,10179.2
302.0854,10182.7
302.5854,10186
303.0854,10189
303.5854,10191.6
304.0854,10193.7
304.5854,10195.2
305.0854,10195.8
305.5854,10195.5
306.0854,10194.1
306.5854,10191.5
307.0854,10187.6
307.5854,10182.1
308.0854,10175.2
308.5854,10167.1
309.0854,10158.2
309.5854,10148.9
310.0854,10139.6
310.5854,10130.6
311.0854,10122.4
311.5854,10115.3
312.0854,10109.6
312.5854,10105.9
313.0854,10104.2
313.5854,10104.2
314.0854,10105.5
314.5854,10107.8
315.0854,10110.6
315.5854,10113.7
316.0854,10116.6
316.5854,10119
317.0854,10120.5
317.5854,10120.8
318.0854,10119.8
318.5854,10117.8
319.0854,10115.3
319.5854,10112.6
320.0854,10109.9
320.5854,10107.7
321.0854,10106.2
321.5854,10105.9
322.0854,10107
322.5854,10110
323.0854,10114.5
323.5854,10120.1
324.0854,10126.3
324.5854,10132.7
325.0854,10138.7
325.5854,10143.9
326.0854,10147.7
326.5854,10149.7
327.0854,10149.4
327.5854,10146.5
328.0854,10141.1
328.5854,10133.9
329.0854,10125.3
329.5854,10116
330.0854,10106.4
330.5854,10097.1
331.0854,10088.6
331.5854,10081.5
332.0854,10076.3
332.5854,10073.3
333.0854,10072.3
333.5854,10072.6
334.0854,10073.7
334.5854,10075.4
335.0854,10076.9
335.5854,10077.8
336.0854,10077.7
336.5854,10076.1
337.0854,10072.4
337.5854,10066.5
338.0854,10058.9
338.5854,10050
339.0854,10040.5
339.5854,10030.7
340.0854,10021.3
340.5854,10012.8
341.0854,10005.6
341.5854,10000.2
342.0854,9997.31
342.5854,9996.7
343.0854,9997.77
343.5854,9999.85
344.0854,10002.3
344.5854,10004.4
345.0854,10005.5
345.5854,10005
346.0854,10002.1
346.5854,9996.29
347.0854,9986.88
347.5854,9974.12
348.0854,9958.76
348.5854,9941.53
349.0854,9923.19
349.5854,9904.46
350.0854,9886.1
350.5854,9868.84
351.0854,9853.43
351.5854,9840.6
352.0854,9830.94
352.5854,9824.16
353.0854,9819.69
353.5854,9816.97
354.0854,9815.43
354.5854,9814.5
355.0854,9813.61
355.5854,9812.2
356.0854,9809.7
356.5854,9805.54
357.0854,9799.41
357.5854,9791.67
358.0854,9782.79
358.5854,9773.24
359.0854,9763.51
359.5854,9754.06
360.0854,9745.37
360.5854,9737.92
361.0854,9732.17
361.5854,9728.6
362.0854,9727.33
362.5854,9727.95
363.0854,9730.04
363.5854,9733.16
364.0854,9736.86
364.5854,9740.73
365.0854,9744.32
365.5854,9747.19
366.0854,9748.92
366.5854,9749.09
367.0854,9747.63
367.5854,9744.74
368.0854,9740.64
368.5854,9735.55
369.0854,9729.67
369.5854,9723.22
370.0854,9716.42
370.5854,9709.49
371.0854,9702.62
371.5854,9696.02
372.0854,9689.72
372.5854,9683.69
373.0854,9677.9
373.5854,9672.31
374.0854,9666.89
374.5854,9661.61
375.0854,9656.45
375.5854,9651.36
376.0854,9646.32
376.5854,9641.29
377.0854,9636.23
377.5854,9631.11
378.0854,9625.9
378.5854,9620.54
379.0854,9615.01
379.5854,9609.27
380.0854,9603.28
380.5854,9597
381.0854,9590.4
381.5854,9583.54
382.0854,9576.69
382.5854,9570.13
383.0854,9564.12
383.5854,9558.94
384.0854,9554.87
384.5854,9552.18
385.0854,9551.16
385.5854,9552.07
386.0854,9555.17
386.5854,9560.37
387.0854,9567.28
387.5854,9575.47
388.0854,9584.55
388.5854,9594.09
389.0854,9603.68
389.5854,9612.92
390.0854,9621.39
390.5854,9628.68
391.0854,9634.42
391.5854,9638.47
392.0854,9640.84
392.5854,9641.52
393.0854,9640.51
393.5854,9637.8
394.0854,9633.39
394.5854,9627.27
395.0854,9619.45
395.5854,9609.9
396.0854,9598.73
396.5854,9586.29
397.0854,9573.03
397.5854,9559.38
398.0854,9545.79
398.5854,9532.7
399.0854,9520.53
399.5854,9509.73
400.0854,9500.74
400.5854,9494
401.0854,9489.66
401.5854,9487.44
402.0854,9487.03
402.5854,9488.09
403.0854,9490.31
403.5854,9493.35
404.0854,9496.89
404.5854,9500.61
405.0854,9504.18
405.5854,9507.29
406.0854,9509.71
406.5854,9511.3
407.0854,9511.92
407.5854,9511.43
408.0854,9509.69
408.5854,9506.58
409.0854,9501.93
409.5854,9495.63
410.0854,9487.52
410.5854,9477.53
411.0854,9465.92
411.5854,9453.12
412.0854,9439.54
412.5854,9425.59
413.0854,9411.71
413.5854,9398.3
414.0854,9385.78
414.5854,9374.57
415.0854,9365.09
415.5854,9357.57
416.0854,9351.7
416.5854,9347.07
417.0854,9343.28
417.5854,9339.91
418.0854,9336.56
418.5854,9332.82
419.0854,9328.29
419.5854,9322.54
420.0854,9315.19
420.5854,9306.15
421.0854,9295.79
421.5854,9284.48
422.0854,9272.63
422.5854,9260.62
423.0854,9248.84
423.5854,9237.68
424.0854,9227.53
424.5854,9218.79
425.0854,9211.81
425.5854,9206.58
426.0854,9202.84
426.5854,9200.34
427.0854,9198.82
427.5854,9198.02
428.0854,9197.69
428.5854,9197.55
429.0854,9197.35
429.5854,9196.84
430.0854,9195.8
430.5854,9194.21
431.0854,9192.11
431.5854,9189.55
432.0854,9186.56
432.5854,9183.19
433.0854,9179.48
433.5854,9175.48
434.0854,9171.23
434.5854,9166.76
435.0854,9162.13
435.5854,9157.38
436.0854,9152.58
436.5854,9147.78
437.0854,9143.02
437.5854,9138.37
438.0854,9133.89
438.5854,9129.61
439.0854,9125.61
439.5854,9121.92
440.0854,9118.49
440.5854,9115.13
441.0854,9111.68
441.5854,9107.96
442.0854,9103.78
442.5854,9098.96
443.0854,9093.34
443.5854,9086.74
444.0854,9078.97
444.5854,9069.92
445.0854,9059.8
445.5854,9049.03
446.0854,9037.98
446.5854,9027.04
447.0854,9016.62
447.5854,9007.09
448.0854,8998.85
448.5854,8992.29
449.0854,8987.8
449.5854,8985.58
450.0854,8985.3
450.5854,8986.54
451.0854,8988.87
451.5854,8991.87
452.0854,8995.11
452.5854,8998.16
453.0854,9000.61
453.5854,9002.02
454.0854,9001.98
454.5854,9000.36
455.0854,8997.34
455.5854,8993.15
456.0854,8988.01
456.5854,8982.16
457.0854,8975.8
457.5854,8969.16
458.0854,8962.46
458.5854,8955.93
459.0854,8949.77
459.5854,8944.07
460.0854,8938.83
460.5854,8934.07
461.0854,8929.79
461.5854,8926.02
462.0854,8922.76
462.5854,8920.02
463.0854,8917.81
463.5854,8916.15
464.0854,8914.98
464.5854,8914.06
465.0854,8913.1
465.5854,8911.8
466.0854,8909.86
466.5854,8907
467.0854,8902.91
467.5854,8897.31
468.0854,8889.89
468.5854,8880.38
469.0854,8868.83
469.5854,8855.85
470.0854,8842.07
470.5854,8828.13
471.0854,8814.65
471.5854,8802.28
472.0854,8791.65
472.5854,8783.4
473.0854,8778.15
473.5854,8776.49
474.0854,8778.22
474.5854,8782.7
475.0854,8789.26
475.5854,8797.24
476.0854,8805.97
476.5854,8814.8
477.0854,8823.05
477.5854,8830.07
478.0854,8835.19
478.5854,8837.91
479.0854,8838.39
479.5854,8836.92
480.0854,8833.83
480.5854,8829.42
481.0854,8824.01
481.5854,8817.91
482.0854,8811.43
482.5854,8804.89
483.0854,8798.59
483.5854,8792.68
484.0854,8787.03
484.5854,8781.51
485.0854,8775.96
485.5854,8770.25
486.0854,8764.23
486.5854,8757.75
487.0854,8750.68
487.5854,8742.87
488.0854,8734.19
488.5854,8724.78
489.0854,8714.93
489.5854,8704.95
490.0854,8695.12
490.5854,8685.75
491.0854,8677.13
491.5854,8669.58
492.0854,8663.37
492.5854,8658.82
493.0854,8656.12
493.5854,8655.04
494.0854,8655.26
494.5854,8656.44
495.0854,8658.25
495.5854,8660.37
496.0854,8662.46
496.5854,8664.2
497.0854,8665.25
497.5854,8665.28
498.0854,8664.15
498.5854,8661.97
499.0854,8658.88
499.5854,8655.04
500.0854,8650.57
500.5854,8645.63
501.0854,8640.35
501.5854,8634.88
502.0854,8629.36
502.5854,8623.92
503.0854,8618.61
503.5854,8613.41
504.0854,8608.28
504.5854,8603.21
505.0854,8598.19
505.5854,8593.18
506.0854,8588.17
506.5854,8583.14
507.0854,8578.06
507.5854,8572.91
508.0854,8567.64
508.5854,8562.21
509.0854,8556.57
509.5854,8550.67
510.0854,8544.45
510.5854,8537.88
511.0854,8530.9
511.5854,8523.46
512.0854,8515.52
512.5854,8507.16
513.0854,8498.59
513.5854,8490.08
514.0854,8481.86
514.5854,8474.18
515.0854,8467.28
515.5854,8461.41
516.0854,8456.81
516.5854,8453.73
517.0854,8452.36
517.5854,8452.43
518.0854,8453.42
518.5854,8454.8
519.0854,8456.05
519.5854,8456.64
520.0854,8456.05
520.5854,8453.76
521.0854,8449.23
521.5854,8441.96
522.0854,8431.68
522.5854,8418.97
523.0854,8404.57
523.5854,8389.2
524.0854,8373.6
524.5854,8358.49
525.0854,8344.6
525.5854,8332.66
526.0854,8323.41
526.5854,8317.55
527.0854,8315.12
527.5854,8315.44
528.0854,8317.79
528.5854,8321.44
529.0854,8325.68
529.5854,8329.77
530.0854,8333.01
530.5854,8334.65
531.0854,8333.99
531.5854,8330.42
532.0854,8324.14
532.5854,8315.67
533.0854,8305.55
533.5854,8294.3
534.0854,8282.46
534.5854,8270.55
535.0854,8259.11
535.5854,8248.66
536.0854,8239.73
536.5854,8232.65
537.0854,8227.29
537.5854,8223.47
538.0854,8221
538.5854,8219.69
539.0854,8219.38
539.5854,8219.86
540.0854,8220.95
540.5854,8222.48
541.0854,8224.25
541.5854,8226.06
542.0854,8227.71
542.5854,8228.99
543.0854,8229.68
543.5854,8229.58
544.0854,8228.48
544.5854,8226.16
545.0854,8222.42
545.5854,8217.04
546.0854,8209.91
546.5854,8201.27
547.0854,8191.49
547.5854,8180.93
548.0854,8169.96
548.5854,8158.93
549.0854,8148.22
549.5854,8138.17
550.0854,8129.16
550.5854,8121.54
551.0854,8115.47
551.5854,8110.78
552.0854,8107.31
552.5854,8104.87
553.0854,8103.28
553.5854,8102.36
554.0854,8101.92
554.5854,8101.8
555.0854,8101.8
555.5854,8101.76
556.0854,8101.55
556.5854,8101.11
557.0854,8100.35
557.5854,8099.19
558.0854,8097.55
558.5854,8095.35
559.0854,8092.51
559.5854,8088.95
560.0854,8084.59
560.5854,8079.41
561.0854,8073.53
561.5854,8067.11
562.0854,8060.3
562.5854,8053.26
563.0854,8046.14
563.5854,8039.1
564.0854,8032.29
564.5854,8025.87
565.0854,8019.98
565.5854,8014.64
566.0854,8009.73
566.5854,8005.15
567.0854,8000.78
567.5854,7996.49
568.0854,7992.19
568.5854,7987.75
569.0854,7983.05
569.5854,7977.99
570.0854,7972.47
570.5854,7966.54
571.0854,7960.29
571.5854,7953.82
572.0854,7947.21
572.5854,7940.55
573.0854,7933.94
573.5854,7927.46
574.0854,7921.21
574.5854,7915.27
575.0854,7909.72
575.5854,7904.6
576.0854,7899.95
576.5854,7895.82
577.0854,7892.24
577.5854,7889.26
578.0854,7886.92
578.5854,7885.26
579.0854,7884.32
579.5854,7884.12
580.0854,7884.48
580.5854,7885.11
581.0854,7885.72
581.5854,7886.01
582.0854,7885.7
582.5854,7884.49
583.0854,7882.1
583.5854,7878.23
584.0854,7872.6
584.5854,7865.08
585.0854,7855.97
585.5854,7845.65
586.0854,7834.48
586.5854,7822.83
587.0854,7811.07
587.5854,7799.57
588.0854,7788.7
588.5854,7778.83
589.0854,7770.31
589.5854,7763.22
590.0854,7757.42
590.5854,7752.76
591.0854,7749.09
591.5854,7746.27
592.0854,7744.14
592.5854,7742.55
593.0854,7741.35
593.5854,7740.41
594.0854,7739.56
594.5854,7738.69
595.0854,7737.67
595.5854,7736.39
596.0854,7734.72
596.5854,7732.55
597.0854,7729.75
597.5854,7726.21
598.0854,7721.81
598.5854,7716.42
599.0854,7710.07
599.5854,7702.97
600.0854,7695.31
600.5854,7687.32
601.0854,7679.19
601.5854,7671.14
602.0854,7663.37
602.5854,7656.1
603.0854,7649.52
603.5854,7643.83
604.0854,7638.93
604.5854,7634.66
605.0854,7630.85
605.5854,7627.34
606.0854,7623.95
606.5854,7620.51
607.0854,7616.86
607.5854,7612.83
608.0854,7608.24
608.5854,7603.05
609.0854,7597.37
609.5854,7591.35
610.0854,7585.13
610.5854,7578.87
611.0854,7572.71
611.5854,7566.79
612.0854,7561.27
612.5854,7556.28
613.0854,7551.97
613.5854,7548.29
614.0854,7545.14
614.5854,7542.39
615.0854,7539.92
615.5854,7537.62
616.0854,7535.37
616.5854,7533.05
617.0854,7530.54
617.5854,7527.72
618.0854,7524.52
618.5854,7520.97
619.0854,7517.11
619.5854,7513
620.0854,7508.67
620.5854,7504.19
621.0854,7499.59
621.5854,7494.92
622.0854,7490.24
622.5854,7485.58
623.0854,7480.97
623.5854,7476.38
624.0854,7471.82
624.5854,7467.27
625.0854,7462.72
625.5854,7458.17
626.0854,7453.59
626.5854,7448.98
627.0854,7444.34
627.5854,7439.64
628.0854,7434.8
628.5854,7429.75
629.0854,7424.41
629.5854,7418.71
630.0854,7412.55
630.5854,7405.87
631.0854,7398.57
631.5854,7390.59
632.0854,7381.86
632.5854,7372.46
633.0854,7362.65
633.5854,7352.7
634.0854,7342.88
634.5854,7333.45
635.0854,7324.68
635.5854,7316.83
636.0854,7310.16
636.5854,7304.95
637.0854,7301.38
637.5854,7299.32
638.0854,7298.57
638.5854,7298.9
639.0854,7300.1
639.5854,7301.95
640.0854,7304.24
640.5854,7306.74
641.0854,7309.25
641.5854,7311.54
642.0854,7313.46
642.5854,7314.92
643.0854,7315.81
643.5854,7316.06
644.0854,7315.56
644.5854,7314.23
645.0854,7311.98
645.5854,7308.71
646.0854,7304.34
646.5854,7298.8
647.0854,7292.23
647.5854,7284.83
648.0854,7276.8
648.5854,7268.34
649.0854,7259.64
649.5854,7250.91
650.0854,7242.35
650.5854,7234.15
651.0854,7226.5
651.5854,7219.51
652.0854,7213.09
652.5854,7207.17
653.0854,7201.67
653.5854,7196.51
654.0854,7191.59
654.5854,7186.85
655.0854,7182.2
655.5854,7177.56
656.0854,7172.87
656.5854,7168.12
657.0854,7163.36
657.5854,7158.64
658.0854,7153.99
658.5854,7149.45
659.0854,7145.07
659.5854,7140.89
660.0854,7136.95
660.5854,7133.28
661.0854,7129.9
661.5854,7126.75
662.0854,7123.78
662.5854,7120.91
663.0854,7118.11
663.5854,7115.3
664.0854,7112.43
664.5854,7109.44
665.0854,7106.28
665.5854,7102.88
666.0854,7099.25
666.5854,7095.41
667.0854,7091.38
667.5854,7087.18
668.0854,7082.82
668.5854,7078.33
669.0854,7073.72
669.5854,7069.03
670.0854,7064.25
670.5854,7059.42
671.0854,7054.5
671.5854,7049.48
672.0854,7044.35
672.5854,7039.09
673.0854,7033.68
673.5854,7028.11
674.0854,7022.35
674.5854,7016.4
675.0854,7010.24
675.5854,7003.94
676.0854,6997.62
676.5854,6991.39
677.0854,6985.35
677.5854,6979.63
678.0854,6974.31
678.5854,6969.53
679.0854,6965.38
679.5854,6961.98
680.0854,6959.35
680.5854,6957.34
681.0854,6955.78
681.5854,6954.52
682.0854,6953.39
682.5854,6952.22
683.0854,6950.85
683.5854,6949.11
684.0854,6946.84
684.5854,6943.9
685.0854,6940.34
685.5854,6936.33
686.0854,6932.02
686.5854,6927.55
687.0854,6923.1
687.5854,6918.82
688.0854,6914.85
688.5854,6911.37
689.0854,6908.52
689.5854,6906.36
690.0854,6904.77
690.5854,6903.58
691.0854,6902.64
691.5854,6901.81
