TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/01/13
TIME,11:32:07
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,2
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -1.1084
LASTX, 3174.8916
NPOINTS,    1589
FIRSTY,   365.89999
MAXY,  9453.14941
MINY,   303.58337
XYDATA
682.8916,338.939
684.8916,340.301
686.8916,341.169
688.8916,341.77
690.8916,343.199
692.8916,344.651
694.8916,344.59
696.8916,342.502
698.8916,338.714
700.8916,339.319
702.8916,340.461
704.8916,344.329
706.8916,354.496
708.8916,363.469
710.8916,368.46
712.8916,364.8
714.8916,361.428
716.8916,355.676
718.8916,344.971
720.8916,340.279
722.8916,338.782
724.8916,339.261
726.8916,343.697
728.8916,347.625
730.8916,350.568
732.8916,355.327
734.8916,354.778
736.8916,355.297
738.8916,353.039
740.8916,347.01
742.8916,342.808
744.8916,344.354
746.8916,347.591
748.8916,345.032
750.8916,345.559
752.8916,349.283
754.8916,349.569
756.8916,346.186
758.8916,343.658
760.8916,341.463
762.8916,343.985
764.8916,347.703
766.8916,354.615
768.8916,368.315
770.8916,385.116
772.8916,398.482
774.8916,405.811
776.8916,413.626
778.8916,408.126
780.8916,393.566
782.8916,386.303
784.8916,381.044
786.8916,369.658
788.8916,359.897
790.8916,357.377
792.8916,360.6
794.8916,369.417
796.8916,386.6
798.8916,409.698
800.8916,427.871
802.8916,428.602
804.8916,418.753
806.8916,406.276
808.8916,384.227
810.8916,356.335
812.8916,347.257
814.8916,341.724
816.8916,342.793
818.8916,342.924
820.8916,342.077
822.8916,342.369
824.8916,338.615
826.8916,337.519
828.8916,341.231
830.8916,342.919
832.8916,351.236
834.8916,375.137
836.8916,410.376
838.8916,437.555
840.8916,438.943
842.8916,443.433
844.8916,434.202
846.8916,394.033
848.8916,356.889
850.8916,345.763
852.8916,337.63
854.8916,332.215
856.8916,335.939
858.8916,336.619
860.8916,331.749
862.8916,332.809
864.8916,337.029
866.8916,333.288
868.8916,332.483
870.8916,335.735
872.8916,333.812
874.8916,335.24
876.8916,335.763
878.8916,334.123
880.8916,336.74
882.8916,335.305
884.8916,335.146
886.8916,337.465
888.8916,338.388
890.8916,337.034
892.8916,336.604
894.8916,338.617
896.8916,339.635
898.8916,338.27
900.8916,341.81
902.8916,339.302
904.8916,339.224
906.8916,344.224
908.8916,347.463
910.8916,350.049
912.8916,351.127
914.8916,344.573
916.8916,341.963
918.8916,337.411
920.8916,335.048
922.8916,334.364
924.8916,332.372
926.8916,334.27
928.8916,333.607
930.8916,334.564
932.8916,334.358
934.8916,335.302
936.8916,333.038
938.8916,331.75
940.8916,335.095
942.8916,333.898
944.8916,335.352
946.8916,334.411
948.8916,334.95
950.8916,338.737
952.8916,346.139
954.8916,355.508
956.8916,365.776
958.8916,375.43
960.8916,378.328
962.8916,388.198
964.8916,392.363
966.8916,392.694
968.8916,395.189
970.8916,395.858
972.8916,392.525
974.8916,386.109
976.8916,371.54
978.8916,358.434
980.8916,348.366
982.8916,340.299
984.8916,334.37
986.8916,332.75
988.8916,333.6
990.8916,333.834
992.8916,336.683
994.8916,337.055
996.8916,340.329
998.8916,348.362
1000.8916,355.003
1002.8916,357.937
1004.8916,356.701
1006.8916,351.257
1008.8916,345.974
1010.8916,339.858
1012.8916,334.013
1014.8916,330.043
1016.8916,329.436
1018.8916,332.827
1020.8916,333.346
1022.8916,330.937
1024.8916,334.416
1026.8916,337.388
1028.8916,334.7
1030.8916,337.069
1032.8916,340.095
1034.8916,342.943
1036.8916,343.859
1038.8916,345.298
1040.8916,346.624
1042.8916,343.185
1044.8916,343.906
1046.8916,343.265
1048.8916,343.665
1050.8916,345.926
1052.8916,353.331
1054.8916,365.123
1056.8916,396.633
1058.8916,484.842
1060.8916,689.003
1062.8916,974.8
1064.8916,1096.67
1066.8916,1125.23
1068.8916,1018.22
1070.8916,745.633
1072.8916,510.086
1074.8916,416.757
1076.8916,383.513
1078.8916,364.201
1080.8916,356.513
1082.8916,356.189
1084.8916,349.747
1086.8916,345.251
1088.8916,346.209
1090.8916,345.912
1092.8916,347.126
1094.8916,351.5
1096.8916,356.198
1098.8916,364.736
1100.8916,379.835
1102.8916,407.051
1104.8916,443.814
1106.8916,459.901
1108.8916,458.812
1110.8916,439.764
1112.8916,403.456
1114.8916,368.705
1116.8916,349.699
1118.8916,343.221
1120.8916,341.793
1122.8916,339.537
1124.8916,340.535
1126.8916,340.947
1128.8916,345.014
1130.8916,347.816
1132.8916,351.241
1134.8916,361.686
1136.8916,401.662
1138.8916,485.571
1140.8916,555.808
1142.8916,565.489
1144.8916,561.626
1146.8916,507.793
1148.8916,424.26
1150.8916,371.581
1152.8916,359.256
1154.8916,357.691
1156.8916,356.046
1158.8916,356.138
1160.8916,351.559
1162.8916,346.768
1164.8916,345.029
1166.8916,345.413
1168.8916,352.232
1170.8916,360.192
1172.8916,361.82
1174.8916,366.774
1176.8916,369.846
1178.8916,368.906
1180.8916,370.796
1182.8916,371.721
1184.8916,381.623
1186.8916,394.325
1188.8916,401.823
1190.8916,400.358
1192.8916,392.367
1194.8916,387.015
1196.8916,383.155
1198.8916,381.306
1200.8916,385.856
1202.8916,390.894
1204.8916,388.799
1206.8916,386.027
1208.8916,387.57
1210.8916,384.584
1212.8916,383.012
1214.8916,381.708
1216.8916,390.269
1218.8916,405.679
1220.8916,423.242
1222.8916,441.723
1224.8916,479.042
1226.8916,540.952
1228.8916,644.163
1230.8916,855.724
1232.8916,1185.04
1234.8916,1607.02
1236.8916,2122.69
1238.8916,2583.71
1240.8916,2779.69
1242.8916,2576.44
1244.8916,2093
1246.8916,1474.56
1248.8916,909.735
1250.8916,575.613
1252.8916,444.841
1254.8916,395.39
1256.8916,375.153
1258.8916,366.902
1260.8916,362.487
1262.8916,354.719
1264.8916,353.627
1266.8916,355.932
1268.8916,353.707
1270.8916,347.561
1272.8916,345.878
1274.8916,349.182
1276.8916,348.063
1278.8916,343.94
1280.8916,343.328
1282.8916,341.16
1284.8916,337.947
1286.8916,338.534
1288.8916,340.201
1290.8916,339.165
1292.8916,340.597
1294.8916,336.373
1296.8916,336.868
1298.8916,339.355
1300.8916,336.896
1302.8916,336.08
1304.8916,337.463
1306.8916,339.127
1308.8916,343.814
1310.8916,348.819
1312.8916,352.118
1314.8916,352.623
1316.8916,350.294
1318.8916,347.855
1320.8916,354.215
1322.8916,356.076
1324.8916,356.381
1326.8916,359.605
1328.8916,358.64
1330.8916,354.905
1332.8916,353.056
1334.8916,347.87
1336.8916,344.342
1338.8916,344.28
1340.8916,342.381
1342.8916,344.984
1344.8916,349.185
1346.8916,354.48
1348.8916,357.389
1350.8916,360.001
1352.8916,358.676
1354.8916,364.729
1356.8916,370.287
1358.8916,373.256
1360.8916,373.364
1362.8916,370.845
1364.8916,367.018
1366.8916,369.475
1368.8916,374.876
1370.8916,375.343
1372.8916,371.83
1374.8916,364.296
1376.8916,355.102
1378.8916,350.165
1380.8916,348.704
1382.8916,348.445
1384.8916,352.806
1386.8916,361.976
1388.8916,376.515
1390.8916,398.858
1392.8916,406.504
1394.8916,423.751
1396.8916,448.3
1398.8916,512.626
1400.8916,743.578
1402.8916,1544.34
1404.8916,2423.51
1406.8916,2752.42
1408.8916,2451.59
1410.8916,1580.19
1412.8916,749.52
1414.8916,453.781
1416.8916,390.024
1418.8916,377.22
1420.8916,380.937
1422.8916,388.188
1424.8916,388.21
1426.8916,384.081
1428.8916,381.124
1430.8916,368.364
1432.8916,359.401
1434.8916,348.909
1436.8916,344.347
1438.8916,341.654
1440.8916,339.382
1442.8916,335.722
1444.8916,334.457
1446.8916,336.742
1448.8916,339.61
1450.8916,337.955
1452.8916,337.791
1454.8916,341.951
1456.8916,342.706
1458.8916,340.873
1460.8916,341.667
1462.8916,343.351
1464.8916,336.882
1466.8916,336.677
1468.8916,336.257
1470.8916,335.672
1472.8916,332
1474.8916,335.452
1476.8916,335.238
1478.8916,333.883
1480.8916,335.312
1482.8916,334.976
1484.8916,335.353
1486.8916,337.253
1488.8916,338.98
1490.8916,338.157
1492.8916,340.232
1494.8916,342.842
1496.8916,351.698
1498.8916,361.438
1500.8916,362.727
1502.8916,360.614
1504.8916,349.184
1506.8916,336.915
1508.8916,332.192
1510.8916,330.26
1512.8916,331.687
1514.8916,328.669
1516.8916,326.638
1518.8916,329.119
1520.8916,329.855
1522.8916,330.665
1524.8916,329.783
1526.8916,330.281
1528.8916,333.515
1530.8916,333.258
1532.8916,337.225
1534.8916,338.583
1536.8916,341.237
1538.8916,346.822
1540.8916,351.895
1542.8916,363.148
1544.8916,381.314
1546.8916,418.517
1548.8916,461.031
1550.8916,476.683
1552.8916,466.159
1554.8916,428.717
1556.8916,398.769
1558.8916,382.934
1560.8916,386.362
1562.8916,389.736
1564.8916,387.807
1566.8916,378.704
1568.8916,366.863
1570.8916,357.948
1572.8916,349.476
1574.8916,349.648
1576.8916,350.78
1578.8916,351.183
1580.8916,355.9
1582.8916,368.284
1584.8916,395.089
1586.8916,441.666
1588.8916,554.462
1590.8916,805.833
1592.8916,1137.78
1594.8916,1369.45
1596.8916,1361.28
1598.8916,1135.04
1600.8916,845.152
1602.8916,608.306
1604.8916,457.761
1606.8916,387.008
1608.8916,365.148
1610.8916,356.447
1612.8916,354.81
1614.8916,356.093
1616.8916,358.015
1618.8916,370.529
1620.8916,403.738
1622.8916,482.962
1624.8916,651.862
1626.8916,878.511
1628.8916,987.443
1630.8916,906.339
1632.8916,681.65
1634.8916,491.222
1636.8916,420.672
1638.8916,422.202
1640.8916,472.053
1642.8916,542.158
1644.8916,543.116
1646.8916,489.159
1648.8916,411.806
1650.8916,359.473
1652.8916,340.939
1654.8916,337.484
1656.8916,335.612
1658.8916,331.66
1660.8916,332.48
1662.8916,329.418
1664.8916,330.922
1666.8916,328.988
1668.8916,332.128
1670.8916,331.401
1672.8916,328.281
1674.8916,330.714
1676.8916,328.202
1678.8916,326.866
1680.8916,327.303
1682.8916,325.505
1684.8916,326.98
1686.8916,323.257
1688.8916,326.303
1690.8916,324.068
1692.8916,323.467
1694.8916,324.872
1696.8916,323.337
1698.8916,322.629
1700.8916,321.039
1702.8916,320.196
1704.8916,320.29
1706.8916,319.117
1708.8916,321.53
1710.8916,319.287
1712.8916,319.628
1714.8916,319.123
1716.8916,320.673
1718.8916,319.351
1720.8916,318.554
1722.8916,316.474
1724.8916,318.338
1726.8916,318.914
1728.8916,318.562
1730.8916,316.499
1732.8916,316.48
1734.8916,318.759
1736.8916,317.111
1738.8916,317.802
1740.8916,319.928
1742.8916,320.304
1744.8916,316.905
1746.8916,315.823
1748.8916,316.665
1750.8916,317.062
1752.8916,315.439
1754.8916,317.452
1756.8916,317.078
1758.8916,316.16
1760.8916,317.575
1762.8916,316.244
1764.8916,314.838
1766.8916,315.392
1768.8916,315.841
1770.8916,314.162
1772.8916,315.734
1774.8916,319.152
1776.8916,315.387
1778.8916,315.512
1780.8916,318.818
1782.8916,319.097
1784.8916,316.932
1786.8916,317.707
1788.8916,315.351
1790.8916,319.323
1792.8916,317.851
1794.8916,318.206
1796.8916,318.117
1798.8916,318.303
1800.8916,317.994
1802.8916,318.598
1804.8916,318.031
1806.8916,319.343
1808.8916,317.326
1810.8916,318.666
1812.8916,315.894
1814.8916,316.436
1816.8916,315.483
1818.8916,318.54
1820.8916,319.365
1822.8916,318.13
1824.8916,314.487
1826.8916,316.769
1828.8916,318.057
1830.8916,315.988
1832.8916,316.712
1834.8916,315.003
1836.8916,316.135
1838.8916,319.141
1840.8916,316.735
1842.8916,315.471
1844.8916,315.288
1846.8916,315.479
1848.8916,315.557
1850.8916,317.01
1852.8916,314.674
1854.8916,316.085
1856.8916,318.646
1858.8916,316.555
1860.8916,316.045
1862.8916,316.682
1864.8916,316.605
1866.8916,315.89
1868.8916,315.89
1870.8916,314.78
1872.8916,313.221
1874.8916,313.905
1876.8916,313.637
1878.8916,314.276
1880.8916,311.455
1882.8916,313.532
1884.8916,315.273
1886.8916,315.011
1888.8916,314.223
1890.8916,312.469
1892.8916,313.538
1894.8916,313.903
1896.8916,313.917
1898.8916,313.836
1900.8916,314.198
1902.8916,312.266
1904.8916,315.335
1906.8916,314.062
1908.8916,313.848
1910.8916,314.19
1912.8916,314.278
1914.8916,312.892
1916.8916,315.109
1918.8916,317.189
1920.8916,314.903
1922.8916,315.959
1924.8916,316.417
1926.8916,313.624
1928.8916,314.821
1930.8916,314.642
1932.8916,313.542
1934.8916,316.366
1936.8916,313.199
1938.8916,310.54
1940.8916,312.89
1942.8916,313.994
1944.8916,312.507
1946.8916,312.681
1948.8916,311.333
1950.8916,314.705
1952.8916,313.332
1954.8916,315.233
1956.8916,312.89
1958.8916,313.487
1960.8916,312.282
1962.8916,312.211
1964.8916,311.153
1966.8916,312.704
1968.8916,311.992
1970.8916,312.069
1972.8916,311.644
1974.8916,310.733
1976.8916,312.829
1978.8916,311.422
1980.8916,312.017
1982.8916,312.659
1984.8916,311
1986.8916,312.072
1988.8916,310.405
1990.8916,311.162
1992.8916,311.799
1994.8916,312.801
1996.8916,312.149
1998.8916,310.425
2000.8916,311.827
2002.8916,314.207
2004.8916,311.769
2006.8916,310.852
2008.8916,310.449
2010.8916,310.979
2012.8916,308.958
2014.8916,310.708
2016.8916,312.449
2018.8916,310.744
2020.8916,311.924
2022.8916,311.543
2024.8916,310.041
2026.8916,309.815
2028.8916,310.236
2030.8916,309.663
2032.8916,310.807
2034.8916,311.777
2036.8916,312.178
2038.8916,310.745
2040.8916,310.957
2042.8916,310.679
2044.8916,309.369
2046.8916,309.908
2048.8916,308.546
2050.8916,313.015
2052.8916,311.73
2054.8916,310.462
2056.8916,310.956
2058.8916,309.54
2060.8916,310.669
2062.8916,310.692
2064.8916,312.355
2066.8916,310.237
2068.8916,307.129
2070.8916,311.224
2072.8916,311.219
2074.8916,309.874
2076.8916,309.015
2078.8916,308.152
2080.8916,309.384
2082.8916,309.785
2084.8916,311.144
2086.8916,311.194
2088.8916,309.407
2090.8916,311.779
2092.8916,309.465
2094.8916,310.271
2096.8916,308.746
2098.8916,307.002
2100.8916,311.025
2102.8916,311.934
2104.8916,308.008
2106.8916,309.97
2108.8916,311.252
2110.8916,307.754
2112.8916,308.622
2114.8916,310.801
2116.8916,308.95
2118.8916,311.2
2120.8916,309.793
2122.8916,307.949
2124.8916,308.372
2126.8916,309.899
2128.8916,309.182
2130.8916,309.28
2132.8916,307.173
2134.8916,308.953
2136.8916,309.701
2138.8916,309.802
2140.8916,309.131
2142.8916,309.714
2144.8916,311.093
2146.8916,309.361
2148.8916,308.931
2150.8916,307.42
2152.8916,311.694
2154.8916,309.638
2156.8916,307.402
2158.8916,309.987
2160.8916,308.036
2162.8916,309.3
2164.8916,310.731
2166.8916,308.601
2168.8916,307.582
2170.8916,310.238
2172.8916,308.881
2174.8916,309.664
2176.8916,312.278
2178.8916,308.454
2180.8916,308.097
2182.8916,308.727
2184.8916,309.205
2186.8916,309.739
2188.8916,307.546
2190.8916,309.617
2192.8916,309.549
2194.8916,307.297
2196.8916,308.705
2198.8916,307.377
2200.8916,309.148
2202.8916,309.834
2204.8916,309.515
2206.8916,308.785
2208.8916,308.367
2210.8916,307.25
2212.8916,308.484
2214.8916,308.269
2216.8916,309.086
2218.8916,308.546
2220.8916,309.167
2222.8916,310.189
2224.8916,308.73
2226.8916,309.163
2228.8916,309.029
2230.8916,309.104
2232.8916,309.838
2234.8916,310.829
2236.8916,310.433
2238.8916,308.965
2240.8916,307.465
2242.8916,309.253
2244.8916,307.746
2246.8916,307.68
2248.8916,310.354
2250.8916,306.726
2252.8916,307.196
2254.8916,310.226
2256.8916,310.819
2258.8916,307.068
2260.8916,309.134
2262.8916,308.501
2264.8916,310.603
2266.8916,309.437
2268.8916,311.467
2270.8916,309.85
2272.8916,313.322
2274.8916,311.88
2276.8916,310.988
2278.8916,310.711
2280.8916,309.359
2282.8916,311.243
2284.8916,309.883
2286.8916,307.635
2288.8916,305.966
2290.8916,307.799
2292.8916,306.545
2294.8916,309.719
2296.8916,306.075
2298.8916,308.846
2300.8916,307.611
2302.8916,308.517
2304.8916,307.757
2306.8916,308.822
2308.8916,306.963
2310.8916,306.653
2312.8916,306.428
2314.8916,310.881
2316.8916,308.953
2318.8916,307.676
2320.8916,308.88
2322.8916,306.974
2324.8916,306.888
2326.8916,308.445
2328.8916,307.955
2330.8916,308.491
2332.8916,308.681
2334.8916,307.764
2336.8916,306.539
2338.8916,306.243
2340.8916,309.246
2342.8916,307.065
2344.8916,308.485
2346.8916,307.751
2348.8916,309.65
2350.8916,309.155
2352.8916,306.746
2354.8916,306.143
2356.8916,308.409
2358.8916,307.902
2360.8916,307.522
2362.8916,306.726
2364.8916,307.156
2366.8916,308.3
2368.8916,307.201
2370.8916,308.105
2372.8916,307.572
2374.8916,308.667
2376.8916,308.243
2378.8916,309.64
2380.8916,307.22
2382.8916,308.116
2384.8916,308.576
2386.8916,307.79
2388.8916,308.016
2390.8916,308.797
2392.8916,306.662
2394.8916,307.069
2396.8916,309.161
2398.8916,307.52
2400.8916,305.329
2402.8916,307.71
2404.8916,308.985
2406.8916,309.353
2408.8916,308.364
2410.8916,308.554
2412.8916,307.837
2414.8916,307.092
2416.8916,308.388
2418.8916,307.412
2420.8916,310.451
2422.8916,308.542
2424.8916,309.079
2426.8916,308.144
2428.8916,307.105
2430.8916,307.403
2432.8916,307.083
2434.8916,307.637
2436.8916,306.862
2438.8916,307.785
2440.8916,309.793
2442.8916,309.987
2444.8916,310.571
2446.8916,309.265
2448.8916,310.909
2450.8916,312.369
2452.8916,312.845
2454.8916,309.914
2456.8916,311.372
2458.8916,310.378
2460.8916,308.145
2462.8916,306.748
2464.8916,306.9
2466.8916,309.899
2468.8916,306.904
2470.8916,308.137
2472.8916,308.495
2474.8916,308.346
2476.8916,305.393
2478.8916,312.316
2480.8916,309.449
2482.8916,307.775
2484.8916,309.407
2486.8916,310.113
2488.8916,305.865
2490.8916,311.641
2492.8916,307.981
2494.8916,308.196
2496.8916,307.718
2498.8916,307.57
2500.8916,307.402
2502.8916,306.037
2504.8916,308.585
2506.8916,307.83
2508.8916,307.473
2510.8916,307.478
2512.8916,311.157
2514.8916,306.825
2516.8916,307.821
2518.8916,309.515
2520.8916,307.157
2522.8916,307.622
2524.8916,309.439
2526.8916,308.567
2528.8916,308.203
2530.8916,308.957
2532.8916,307.365
2534.8916,308.985
2536.8916,307.408
2538.8916,306.95
2540.8916,308.601
2542.8916,307.699
2544.8916,308.857
2546.8916,305.802
2548.8916,306.938
2550.8916,309.222
2552.8916,308.177
2554.8916,306.998
2556.8916,309.221
2558.8916,307.684
2560.8916,310.015
2562.8916,306.493
2564.8916,307.396
2566.8916,305.599
2568.8916,307.861
2570.8916,306.576
2572.8916,307.951
2574.8916,306.78
2576.8916,307.042
2578.8916,308.275
2580.8916,308.153
2582.8916,309.892
2584.8916,305.559
2586.8916,306.559
2588.8916,307.719
2590.8916,309.604
2592.8916,308.953
2594.8916,308.597
2596.8916,307.662
2598.8916,305.954
2600.8916,307.231
2602.8916,307.033
2604.8916,309.589
2606.8916,307.611
2608.8916,307.644
2610.8916,308.832
2612.8916,306.711
2614.8916,306.245
2616.8916,307.958
2618.8916,306.709
2620.8916,308.313
2622.8916,306.286
2624.8916,309.277
2626.8916,310.145
2628.8916,310.968
2630.8916,308.212
2632.8916,309.896
2634.8916,308.853
2636.8916,305.725
2638.8916,306.292
2640.8916,307.827
2642.8916,307.277
2644.8916,306.258
2646.8916,307.22
2648.8916,307.77
2650.8916,304.929
2652.8916,307.551
2654.8916,307.762
2656.8916,307.128
2658.8916,306.849
2660.8916,304.919
2662.8916,307.411
2664.8916,303.583
2666.8916,306.288
2668.8916,307.681
2670.8916,309.092
2672.8916,307.356
2674.8916,308.225
2676.8916,307.102
2678.8916,308.47
2680.8916,306.285
2682.8916,306.249
2684.8916,307.876
2686.8916,307.74
2688.8916,307.677
2690.8916,308.109
2692.8916,308.205
2694.8916,305.517
2696.8916,308.485
2698.8916,306.459
2700.8916,306.513
2702.8916,308.274
2704.8916,304.776
2706.8916,306.78
2708.8916,306.359
2710.8916,306.98
2712.8916,307.445
2714.8916,305.817
2716.8916,306.974
2718.8916,306.629
2720.8916,307.608
2722.8916,305.602
2724.8916,306.161
2726.8916,307.84
2728.8916,308.385
2730.8916,309.916
2732.8916,307.905
2734.8916,306.81
2736.8916,307.599
2738.8916,307.96
2740.8916,307.383
2742.8916,307.333
2744.8916,307.088
2746.8916,307.276
2748.8916,311.115
2750.8916,307.066
2752.8916,307.97
2754.8916,308.998
