TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/01/13
TIME,10:38:12
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,2
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -1.1084
LASTX, 3174.8916
NPOINTS,    1589
FIRSTY,   310.39999
MAXY,  1459.59705
MINY,   301.59540
XYDATA
690.8916,319.907
692.8916,320.025
694.8916,317.958
696.8916,316.477
698.8916,318.13
700.8916,317.61
702.8916,315.593
704.8916,316.186
706.8916,319.129
708.8916,320.678
710.8916,321.077
712.8916,322.089
714.8916,323.756
716.8916,322.151
718.8916,318.856
720.8916,319.092
722.8916,316.806
724.8916,317.768
726.8916,319.266
728.8916,319.713
730.8916,317.79
732.8916,314.768
734.8916,319.342
736.8916,319.627
738.8916,318.675
740.8916,317.006
742.8916,315.651
744.8916,317.136
746.8916,317.31
748.8916,317.427
750.8916,318.455
752.8916,319.142
754.8916,318.998
756.8916,317.966
758.8916,317.431
760.8916,320.992
762.8916,320.009
764.8916,318.496
766.8916,319.347
768.8916,320.834
770.8916,321.714
772.8916,322.47
774.8916,327.339
776.8916,329.132
778.8916,326.941
780.8916,325.504
782.8916,325.313
784.8916,323.544
786.8916,321.616
788.8916,318.704
790.8916,321.311
792.8916,323.205
794.8916,322.07
796.8916,323.395
798.8916,325.398
800.8916,330.188
802.8916,330.575
804.8916,328.567
806.8916,324.396
808.8916,319.576
810.8916,317.536
812.8916,315.558
814.8916,318.352
816.8916,318.519
818.8916,317.681
820.8916,318.278
822.8916,318.063
824.8916,316.966
826.8916,317.51
828.8916,318.195
830.8916,317
832.8916,315.455
834.8916,316.153
836.8916,318.35
838.8916,318.847
840.8916,318.351
842.8916,321.747
844.8916,322.595
846.8916,320.834
848.8916,317.796
850.8916,315.45
852.8916,315.859
854.8916,314.459
856.8916,314.617
858.8916,313.137
860.8916,314.252
862.8916,315.802
864.8916,316.421
866.8916,318.163
868.8916,314.969
870.8916,315.974
872.8916,313.961
874.8916,315.39
876.8916,318.069
878.8916,316.371
880.8916,315.001
882.8916,316.296
884.8916,316.247
886.8916,312.488
888.8916,315.426
890.8916,316.351
892.8916,313.032
894.8916,314.94
896.8916,317.393
898.8916,315.485
900.8916,316.695
902.8916,317.883
904.8916,318.244
906.8916,318.367
908.8916,318.377
910.8916,318.86
912.8916,318.707
914.8916,317.443
916.8916,316.985
918.8916,315.318
920.8916,314.295
922.8916,314.778
924.8916,315.24
926.8916,314.567
928.8916,311.909
930.8916,314.47
932.8916,315.858
934.8916,314.265
936.8916,313.051
938.8916,313.68
940.8916,315.622
942.8916,317.304
944.8916,316.079
946.8916,315.972
948.8916,315.922
950.8916,317.826
952.8916,316.375
954.8916,313.9
956.8916,315.795
958.8916,315.739
960.8916,317.615
962.8916,319.454
964.8916,319.217
966.8916,318.331
968.8916,320.98
970.8916,323.711
972.8916,322.918
974.8916,322.706
976.8916,320.01
978.8916,316.302
980.8916,315.098
982.8916,315.985
984.8916,315.01
986.8916,312.364
988.8916,312.497
990.8916,316.069
992.8916,318.299
994.8916,316.571
996.8916,314.728
998.8916,315.693
1000.8916,316.597
1002.8916,318.507
1004.8916,319.276
1006.8916,316.4
1008.8916,316.971
1010.8916,316.888
1012.8916,313.112
1014.8916,313.834
1016.8916,314.939
1018.8916,314.541
1020.8916,314.754
1022.8916,315.198
1024.8916,314.404
1026.8916,312.812
1028.8916,315.412
1030.8916,316.402
1032.8916,314.314
1034.8916,314.05
1036.8916,318.424
1038.8916,319.682
1040.8916,317.131
1042.8916,318.656
1044.8916,317.383
1046.8916,316.7
1048.8916,315.102
1050.8916,313.404
1052.8916,315.562
1054.8916,318.118
1056.8916,320.559
1058.8916,331.324
1060.8916,356.913
1062.8916,396.856
1064.8916,444.478
1066.8916,481.95
1068.8916,461.598
1070.8916,402.837
1072.8916,354.468
1074.8916,333.443
1076.8916,325.24
1078.8916,318.635
1080.8916,317.647
1082.8916,318.209
1084.8916,316.806
1086.8916,315.152
1088.8916,315.864
1090.8916,314.978
1092.8916,313.733
1094.8916,314.168
1096.8916,314.907
1098.8916,315.712
1100.8916,315.87
1102.8916,318.099
1104.8916,319.14
1106.8916,322.237
1108.8916,321.372
1110.8916,318.861
1112.8916,318.191
1114.8916,317.304
1116.8916,316.686
1118.8916,316.814
1120.8916,314.015
1122.8916,312.23
1124.8916,315.443
1126.8916,315.235
1128.8916,314.85
1130.8916,312.691
1132.8916,312.959
1134.8916,313.623
1136.8916,314.248
1138.8916,318.548
1140.8916,316.948
1142.8916,320.074
1144.8916,321.053
1146.8916,322.571
1148.8916,317.637
1150.8916,315.315
1152.8916,318.183
1154.8916,316.228
1156.8916,314.19
1158.8916,318.65
1160.8916,317.958
1162.8916,312.839
1164.8916,314.039
1166.8916,314.2
1168.8916,310.967
1170.8916,311.279
1172.8916,314.573
1174.8916,316.003
1176.8916,315.869
1178.8916,315.388
1180.8916,315.993
1182.8916,318.919
1184.8916,319.7
1186.8916,320.383
1188.8916,322.882
1190.8916,319.088
1192.8916,318.649
1194.8916,314.102
1196.8916,314.164
1198.8916,315.839
1200.8916,314.313
1202.8916,313.745
1204.8916,313.885
1206.8916,316.869
1208.8916,315.836
1210.8916,315.512
1212.8916,314.624
1214.8916,314.027
1216.8916,314.935
1218.8916,315.304
1220.8916,316.049
1222.8916,317.233
1224.8916,317.751
1226.8916,316.872
1228.8916,320.05
1230.8916,330.465
1232.8916,338.592
1234.8916,354.304
1236.8916,371.372
1238.8916,391.785
1240.8916,406.858
1242.8916,411.98
1244.8916,395.695
1246.8916,364.304
1248.8916,337.281
1250.8916,321.716
1252.8916,316.211
1254.8916,314.981
1256.8916,312.606
1258.8916,314.806
1260.8916,312.798
1262.8916,313.835
1264.8916,312.882
1266.8916,310.899
1268.8916,313.076
1270.8916,312.662
1272.8916,314.077
1274.8916,313.944
1276.8916,310.9
1278.8916,311.531
1280.8916,313.419
1282.8916,313.492
1284.8916,311.104
1286.8916,310.918
1288.8916,313.68
1290.8916,313.862
1292.8916,311.953
1294.8916,314.99
1296.8916,312.091
1298.8916,311.26
1300.8916,312.602
1302.8916,312.685
1304.8916,312.467
1306.8916,311.437
1308.8916,310.886
1310.8916,311.896
1312.8916,313.264
1314.8916,313.931
1316.8916,314.67
1318.8916,313.025
1320.8916,312.591
1322.8916,312.621
1324.8916,312.662
1326.8916,314.007
1328.8916,310.825
1330.8916,312.709
1332.8916,313.839
1334.8916,312.939
1336.8916,313.807
1338.8916,311.638
1340.8916,310.651
1342.8916,312.696
1344.8916,312.755
1346.8916,312.265
1348.8916,313.905
1350.8916,314.409
1352.8916,312.379
1354.8916,314.825
1356.8916,313.616
1358.8916,314.096
1360.8916,317.123
1362.8916,312.696
1364.8916,312.187
1366.8916,314.062
1368.8916,312.705
1370.8916,313.566
1372.8916,314.881
1374.8916,312.878
1376.8916,310.972
1378.8916,312.507
1380.8916,313.763
1382.8916,315.257
1384.8916,314.993
1386.8916,315.199
1388.8916,315.339
1390.8916,317.344
1392.8916,320.288
1394.8916,321.879
1396.8916,323.077
1398.8916,326.945
1400.8916,342.313
1402.8916,391.321
1404.8916,488.062
1406.8916,592.772
1408.8916,593.25
1410.8916,468.535
1412.8916,356.856
1414.8916,324.237
1416.8916,315.883
1418.8916,313.611
1420.8916,315.867
1422.8916,316.973
1424.8916,319.671
1426.8916,321.497
1428.8916,318.581
1430.8916,314.805
1432.8916,315.419
1434.8916,313.533
1436.8916,314.08
1438.8916,313.204
1440.8916,314.421
1442.8916,312.669
1444.8916,312.029
1446.8916,312.964
1448.8916,312.495
1450.8916,310.545
1452.8916,311.022
1454.8916,310.457
1456.8916,310.326
1458.8916,314.665
1460.8916,314.212
1462.8916,313.391
1464.8916,310.951
1466.8916,313.622
1468.8916,312.912
1470.8916,312.365
1472.8916,310.308
1474.8916,310.332
1476.8916,312.573
1478.8916,311.695
1480.8916,309.067
1482.8916,315.207
1484.8916,313.529
1486.8916,312.279
1488.8916,312.342
1490.8916,310.936
1492.8916,311.164
1494.8916,312.445
1496.8916,312.738
1498.8916,311.907
1500.8916,312.484
1502.8916,314.136
1504.8916,314.358
1506.8916,312.031
1508.8916,310.259
1510.8916,310.658
1512.8916,310.355
1514.8916,309.52
1516.8916,309.624
1518.8916,310.045
1520.8916,310.164
1522.8916,312.65
1524.8916,312.463
1526.8916,308.335
1528.8916,310.438
1530.8916,310.104
1532.8916,310.34
1534.8916,312.338
1536.8916,312.511
1538.8916,310.601
1540.8916,312.898
1542.8916,314.671
1544.8916,316.335
1546.8916,321.018
1548.8916,326.453
1550.8916,334.618
1552.8916,334.122
1554.8916,328.375
1556.8916,322.218
1558.8916,318.503
1560.8916,320.58
1562.8916,320.115
1564.8916,320.263
1566.8916,318.722
1568.8916,316.238
1570.8916,316.414
1572.8916,315.901
1574.8916,312.045
1576.8916,312.301
1578.8916,313.009
1580.8916,313.387
1582.8916,315.546
1584.8916,314.014
1586.8916,315.683
1588.8916,322.326
1590.8916,333.987
1592.8916,354.748
1594.8916,376.494
1596.8916,383.089
1598.8916,370.086
1600.8916,351.523
1602.8916,334.893
1604.8916,320.618
1606.8916,314.898
1608.8916,315.262
1610.8916,314.253
1612.8916,314.391
1614.8916,311.798
1616.8916,311.973
1618.8916,314.777
1620.8916,315.955
1622.8916,323.428
1624.8916,342.537
1626.8916,376.303
1628.8916,405.935
1630.8916,404.711
1632.8916,371.727
1634.8916,338.323
1636.8916,325.995
1638.8916,322.634
1640.8916,325.623
1642.8916,337.872
1644.8916,342.79
1646.8916,339.208
1648.8916,324.151
1650.8916,314.397
1652.8916,311.94
1654.8916,313.385
1656.8916,311.06
1658.8916,310.098
1660.8916,310.495
1662.8916,308.355
1664.8916,311.498
1666.8916,310.655
1668.8916,308.58
1670.8916,309.034
1672.8916,308.962
1674.8916,310.693
1676.8916,311.486
1678.8916,308.466
1680.8916,309.694
1682.8916,309.163
1684.8916,310.236
1686.8916,311.385
1688.8916,310.314
1690.8916,309.316
1692.8916,308.478
1694.8916,308.626
1696.8916,307.615
1698.8916,310.063
1700.8916,309.164
1702.8916,307.401
1704.8916,307.788
1706.8916,308.144
1708.8916,311.115
1710.8916,307.799
1712.8916,306.559
1714.8916,308.66
1716.8916,309.055
1718.8916,308.466
1720.8916,309.068
1722.8916,308.046
1724.8916,308.095
1726.8916,308.921
1728.8916,309.567
1730.8916,308.233
1732.8916,308.684
1734.8916,308.847
1736.8916,308.853
1738.8916,309.394
1740.8916,308.995
1742.8916,308.17
1744.8916,307.73
1746.8916,307.113
1748.8916,306.239
1750.8916,307.81
1752.8916,307.774
1754.8916,308.276
1756.8916,309.322
1758.8916,307.964
1760.8916,307.555
1762.8916,307.064
1764.8916,305.833
1766.8916,304.007
1768.8916,306.59
1770.8916,308.801
1772.8916,309.282
1774.8916,308.77
1776.8916,308.145
1778.8916,309.006
1780.8916,308.542
1782.8916,308.579
1784.8916,307.365
1786.8916,307.781
1788.8916,307.741
1790.8916,308.851
1792.8916,308.253
1794.8916,309.575
1796.8916,306.675
1798.8916,307.394
1800.8916,303.574
1802.8916,309.415
1804.8916,306.979
1806.8916,309.455
1808.8916,308.056
1810.8916,308.789
1812.8916,307.428
1814.8916,307.785
1816.8916,309.182
1818.8916,308.771
1820.8916,308.39
1822.8916,305.333
1824.8916,307.449
1826.8916,308.878
1828.8916,307.955
1830.8916,308.921
1832.8916,309.82
1834.8916,309.526
1836.8916,308.187
1838.8916,305.925
1840.8916,306.813
1842.8916,308.116
1844.8916,305.766
1846.8916,309.065
1848.8916,306.452
1850.8916,307.641
1852.8916,307.246
1854.8916,308.35
1856.8916,307.395
1858.8916,308.213
1860.8916,309.396
1862.8916,305.967
1864.8916,309.701
1866.8916,305.788
1868.8916,309.759
1870.8916,307.868
1872.8916,306.358
1874.8916,307.775
1876.8916,307.181
1878.8916,307.582
1880.8916,307.899
1882.8916,306.416
1884.8916,310.064
1886.8916,307.255
1888.8916,306.435
1890.8916,307.268
1892.8916,307.24
1894.8916,307.004
1896.8916,308.151
1898.8916,306.761
1900.8916,307.377
1902.8916,307.552
1904.8916,307.704
1906.8916,308.678
1908.8916,306.868
1910.8916,307.393
1912.8916,306.371
1914.8916,306.084
1916.8916,307.787
1918.8916,307.283
1920.8916,307.188
1922.8916,307.018
1924.8916,305.886
1926.8916,307.16
1928.8916,307.884
1930.8916,307.668
1932.8916,307.949
1934.8916,307.926
1936.8916,308.943
1938.8916,306.833
1940.8916,309.061
1942.8916,307.331
1944.8916,305.901
1946.8916,305.02
1948.8916,308.563
1950.8916,306.399
1952.8916,308.715
1954.8916,306.878
1956.8916,306.785
1958.8916,304.806
1960.8916,309.242
1962.8916,306.854
1964.8916,305.879
1966.8916,307.436
1968.8916,306.273
1970.8916,305.746
1972.8916,306.717
1974.8916,308.133
1976.8916,305.382
1978.8916,307.416
1980.8916,308.077
1982.8916,305.148
1984.8916,306.524
1986.8916,307.148
1988.8916,306.162
1990.8916,307.232
1992.8916,307.727
1994.8916,304.494
1996.8916,303.945
1998.8916,306.679
2000.8916,306.921
2002.8916,306.111
2004.8916,307.211
2006.8916,306.396
2008.8916,306.736
2010.8916,304.76
2012.8916,306.137
2014.8916,307.096
2016.8916,305.349
2018.8916,307.454
2020.8916,306.501
2022.8916,304.321
2024.8916,303.76
2026.8916,307.81
2028.8916,304.524
2030.8916,307.111
2032.8916,307.999
2034.8916,305.279
2036.8916,306.529
2038.8916,306.173
2040.8916,308.661
2042.8916,304.072
2044.8916,306.474
2046.8916,307.503
2048.8916,306.878
2050.8916,307.015
2052.8916,305.248
2054.8916,305.071
2056.8916,306.62
2058.8916,305.907
2060.8916,304.572
2062.8916,307.288
2064.8916,305.807
2066.8916,308.041
2068.8916,308.425
2070.8916,304.491
2072.8916,304.818
2074.8916,305.669
2076.8916,306.822
2078.8916,306.44
2080.8916,305.192
2082.8916,305.496
2084.8916,306.042
2086.8916,308.116
2088.8916,306.583
2090.8916,307.117
2092.8916,305.071
2094.8916,305.928
2096.8916,306.255
2098.8916,306.228
2100.8916,307.238
2102.8916,305.317
2104.8916,307.238
2106.8916,306.894
2108.8916,305.055
2110.8916,306.392
2112.8916,305.283
2114.8916,304.397
2116.8916,307.834
2118.8916,306.25
2120.8916,307.888
2122.8916,307.282
2124.8916,306.465
2126.8916,305.953
2128.8916,305.258
2130.8916,306.861
2132.8916,303.4
2134.8916,303.164
2136.8916,304.297
2138.8916,304.663
2140.8916,307.347
2142.8916,305.563
2144.8916,304.749
2146.8916,304.877
2148.8916,305.969
2150.8916,304.989
2152.8916,307.32
2154.8916,306.119
2156.8916,305.501
2158.8916,305.775
2160.8916,306.102
2162.8916,307.298
2164.8916,305.163
2166.8916,305.13
2168.8916,307.08
2170.8916,306.626
2172.8916,304.984
2174.8916,307.691
2176.8916,307.625
2178.8916,304.849
2180.8916,307.256
2182.8916,303.926
2184.8916,306.445
2186.8916,306.985
2188.8916,305.016
2190.8916,306.118
2192.8916,305.573
2194.8916,307.707
2196.8916,305.281
2198.8916,307.081
2200.8916,304.767
2202.8916,304.88
2204.8916,305.476
2206.8916,304.475
2208.8916,306.983
2210.8916,307.299
2212.8916,306.62
2214.8916,305.024
2216.8916,303.763
2218.8916,303.546
2220.8916,303.337
2222.8916,305.014
2224.8916,304.464
2226.8916,304.752
2228.8916,307.153
2230.8916,304.984
2232.8916,305.193
2234.8916,306.165
2236.8916,305.244
2238.8916,307.811
2240.8916,307.483
2242.8916,307.075
2244.8916,306.296
2246.8916,305.141
2248.8916,304.8
2250.8916,305.806
2252.8916,306.274
2254.8916,306.051
2256.8916,305.834
2258.8916,306.813
2260.8916,305.023
2262.8916,306.023
2264.8916,305.184
2266.8916,306.06
2268.8916,305.815
2270.8916,305.667
2272.8916,305.667
2274.8916,306.126
2276.8916,305.291
2278.8916,304.914
2280.8916,306.666
2282.8916,305.714
2284.8916,307.946
2286.8916,306.092
2288.8916,303.771
2290.8916,303.572
2292.8916,306.277
2294.8916,306.611
2296.8916,306.146
2298.8916,306.2
2300.8916,307.024
2302.8916,305.876
2304.8916,305.257
2306.8916,305.102
2308.8916,307.264
2310.8916,303.515
2312.8916,305.174
2314.8916,307.22
2316.8916,304.017
2318.8916,304.233
2320.8916,306.577
2322.8916,306.037
2324.8916,306.596
2326.8916,306.409
2328.8916,305.341
2330.8916,304.926
2332.8916,305.473
2334.8916,305.237
2336.8916,306.707
2338.8916,305.27
2340.8916,308.549
2342.8916,306.353
2344.8916,306.995
2346.8916,308.099
2348.8916,304.003
2350.8916,304.839
2352.8916,305.735
2354.8916,304.113
2356.8916,306.061
2358.8916,306.093
2360.8916,304.901
2362.8916,306.115
2364.8916,307.278
2366.8916,305.101
2368.8916,306.125
2370.8916,306.082
2372.8916,303.771
2374.8916,307.282
2376.8916,305.513
2378.8916,306.982
2380.8916,305.575
2382.8916,303.761
2384.8916,305.654
2386.8916,306.066
2388.8916,306.946
2390.8916,306.473
2392.8916,308.06
2394.8916,304.018
2396.8916,308.589
2398.8916,305.61
2400.8916,305.045
2402.8916,305.24
2404.8916,306.598
2406.8916,306.595
2408.8916,307.465
2410.8916,306.657
2412.8916,305.814
2414.8916,307.559
2416.8916,307.959
2418.8916,306.104
2420.8916,307.357
2422.8916,305.266
2424.8916,308.714
2426.8916,305.576
2428.8916,305.616
2430.8916,304.722
2432.8916,305.923
2434.8916,306.277
2436.8916,304.158
2438.8916,306.437
2440.8916,306.282
2442.8916,304.889
2444.8916,307.396
2446.8916,307.507
2448.8916,306.212
2450.8916,306.552
2452.8916,305.25
2454.8916,303.981
2456.8916,306.026
2458.8916,305.582
2460.8916,305.712
2462.8916,306.569
2464.8916,305.631
2466.8916,305.8
2468.8916,304.175
2470.8916,303.913
2472.8916,305.356
2474.8916,305.65
2476.8916,304.377
2478.8916,303.979
2480.8916,305.649
2482.8916,304.161
2484.8916,305.512
2486.8916,304.937
2488.8916,304.811
2490.8916,306.331
2492.8916,305.714
2494.8916,305.81
2496.8916,305.1
2498.8916,305.325
2500.8916,303.898
2502.8916,307.608
2504.8916,307.071
2506.8916,306.565
2508.8916,303.68
2510.8916,309.033
2512.8916,304.357
2514.8916,305.975
2516.8916,306.729
2518.8916,305.87
2520.8916,306.176
2522.8916,307.075
2524.8916,304.052
2526.8916,303.381
2528.8916,302.842
2530.8916,304.214
2532.8916,308.324
2534.8916,305.784
2536.8916,305.965
2538.8916,305.805
2540.8916,303.768
2542.8916,304.496
2544.8916,306.895
2546.8916,304.297
2548.8916,306.328
2550.8916,306.348
2552.8916,305.121
2554.8916,307.396
2556.8916,304.559
2558.8916,306.246
2560.8916,306.523
2562.8916,303.948
2564.8916,304.593
2566.8916,304.394
2568.8916,305.457
2570.8916,305.259
2572.8916,307.386
2574.8916,305.103
2576.8916,306.905
2578.8916,305.707
2580.8916,306.984
2582.8916,304.583
2584.8916,305.614
2586.8916,305.053
2588.8916,305.782
2590.8916,304.523
2592.8916,305.844
2594.8916,305.668
2596.8916,305.711
2598.8916,306.33
2600.8916,305.83
2602.8916,305.191
2604.8916,306.607
2606.8916,307.092
2608.8916,305.929
2610.8916,305.581
2612.8916,303.842
2614.8916,305.419
2616.8916,304.579
2618.8916,303.548
2620.8916,305.044
2622.8916,307.492
2624.8916,305.924
2626.8916,306.064
2628.8916,305.561
2630.8916,305.758
2632.8916,306.6
2634.8916,306.196
2636.8916,305.296
2638.8916,306.833
2640.8916,303.49
2642.8916,305.312
2644.8916,306.268
2646.8916,308.174
2648.8916,304.362
2650.8916,305.066
2652.8916,306.002
2654.8916,303.938
2656.8916,305.776
2658.8916,304.389
2660.8916,306.228
2662.8916,305.854
2664.8916,306.733
2666.8916,307.366
2668.8916,306.044
2670.8916,305.131
2672.8916,305.047
2674.8916,304.527
2676.8916,306.274
2678.8916,303.763
2680.8916,304.431
2682.8916,304.11
2684.8916,304.519
2686.8916,304.722
2688.8916,305.553
2690.8916,303.229
2692.8916,304.759
2694.8916,305.656
2696.8916,305.825
2698.8916,303.945
2700.8916,304.2
2702.8916,304.512
2704.8916,305.554
2706.8916,307.397
2708.8916,304.88
2710.8916,303.741
2712.8916,305.861
2714.8916,304.983
2716.8916,305.323
2718.8916,305.745
2720.8916,303.492
2722.8916,304.984
2724.8916,305.176
2726.8916,303.895
2728.8916,306.207
2730.8916,304.78
2732.8916,308.611
2734.8916,305.961
2736.8916,307.096
2738.8916,305.363
2740.8916,306.752
2742.8916,308.396
2744.8916,305.832
2746.8916,305.643
2748.8916,307.544
2750.8916,304.546
2752.8916,306.435
2754.8916,305.698
2756.8916,307.434
2758.8916,307.083
2760.8916,305.578
2762.8916,304.191
2764.8916,306.716
2766.8916,304.04
