TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/02/28
TIME,13:47:00
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.3733
LASTX, 3631.1267
NPOINTS,    7264
FIRSTY,  1357.40002
MAXY, 14736.55566
MINY,  1355.91223
XYDATA
72.6267,1369.24
73.1267,1369.49
73.6267,1369.65
74.1267,1369.7
74.6267,1369.67
75.1267,1369.56
75.6267,1369.4
76.1267,1369.21
76.6267,1369
77.1267,1368.79
77.6267,1368.62
78.1267,1368.5
78.6267,1368.48
79.1267,1368.58
79.6267,1368.84
80.1267,1369.27
80.6267,1369.83
81.1267,1370.41
81.6267,1370.95
82.1267,1371.34
82.6267,1371.51
83.1267,1371.4
83.6267,1371.09
84.1267,1370.65
84.6267,1370.17
85.1267,1369.71
85.6267,1369.36
86.1267,1369.17
86.6267,1369.13
87.1267,1369.27
87.6267,1369.58
88.1267,1370.06
88.6267,1370.72
89.1267,1371.51
89.6267,1372.35
90.1267,1373.17
90.6267,1373.89
91.1267,1374.44
91.6267,1374.76
92.1267,1374.92
92.6267,1374.96
93.1267,1374.95
93.6267,1374.96
94.1267,1375.05
94.6267,1375.23
95.1267,1375.47
95.6267,1375.75
96.1267,1376.02
96.6267,1376.25
97.1267,1376.4
97.6267,1376.49
98.1267,1376.53
98.6267,1376.57
99.1267,1376.61
99.6267,1376.7
100.1267,1376.85
100.6267,1377.04
101.1267,1377.23
101.6267,1377.39
102.1267,1377.48
102.6267,1377.49
103.1267,1377.4
103.6267,1377.28
104.1267,1377.17
104.6267,1377.13
105.1267,1377.23
105.6267,1377.51
106.1267,1377.95
106.6267,1378.49
107.1267,1379.05
107.6267,1379.58
108.1267,1380
108.6267,1380.27
109.1267,1380.42
109.6267,1380.5
110.1267,1380.57
110.6267,1380.68
111.1267,1380.88
111.6267,1381.18
112.1267,1381.54
112.6267,1381.89
113.1267,1382.19
113.6267,1382.37
114.1267,1382.39
114.6267,1382.28
115.1267,1382.11
115.6267,1381.95
116.1267,1381.89
116.6267,1382
117.1267,1382.33
117.6267,1382.84
118.1267,1383.45
118.6267,1384.09
119.1267,1384.67
119.6267,1385.12
120.1267,1385.42
120.6267,1385.6
121.1267,1385.72
121.6267,1385.81
122.1267,1385.94
122.6267,1386.14
123.1267,1386.42
123.6267,1386.73
124.1267,1387.04
124.6267,1387.31
125.1267,1387.5
125.6267,1387.59
126.1267,1387.64
126.6267,1387.72
127.1267,1387.92
127.6267,1388.29
128.1267,1388.93
128.6267,1389.83
129.1267,1390.85
129.6267,1391.83
130.1267,1392.64
130.6267,1393.13
131.1267,1393.17
131.6267,1392.81
132.1267,1392.24
132.6267,1391.66
133.1267,1391.25
133.6267,1391.2
134.1267,1391.65
134.6267,1392.53
135.1267,1393.69
135.6267,1395.01
136.1267,1396.36
136.6267,1397.6
137.1267,1398.67
137.6267,1399.61
138.1267,1400.47
138.6267,1401.29
139.1267,1402.13
139.6267,1403.02
140.1267,1404
140.6267,1405.09
141.1267,1406.31
141.6267,1407.69
142.1267,1409.25
142.6267,1411
143.1267,1412.9
143.6267,1414.92
144.1267,1417.02
144.6267,1419.17
145.1267,1421.31
145.6267,1423.5
146.1267,1425.86
146.6267,1428.55
147.1267,1431.7
147.6267,1435.46
148.1267,1439.96
148.6267,1445.2
149.1267,1451.09
149.6267,1457.56
150.1267,1464.53
150.6267,1471.91
151.1267,1479.72
151.6267,1488.19
152.1267,1497.62
152.6267,1508.32
153.1267,1520.57
153.6267,1534.68
154.1267,1550.83
154.6267,1569.05
155.1267,1589.39
155.6267,1611.88
