TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,20/02/28
TIME,14:32:07
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.3733
LASTX, 3631.1267
NPOINTS,    7264
FIRSTY,  1356.09998
MAXY,  7013.07910
MINY,  1355.00085
XYDATA
72.6267,1365.66
73.1267,1365.91
73.6267,1366.26
74.1267,1366.71
74.6267,1367.26
75.1267,1367.84
75.6267,1368.43
76.1267,1368.98
76.6267,1369.43
77.1267,1369.75
77.6267,1369.94
78.1267,1370.04
78.6267,1370.09
79.1267,1370.12
79.6267,1370.18
80.1267,1370.31
80.6267,1370.48
81.1267,1370.68
81.6267,1370.87
82.1267,1371.02
82.6267,1371.11
83.1267,1371.11
83.6267,1371.05
84.1267,1370.95
84.6267,1370.84
85.1267,1370.74
85.6267,1370.68
86.1267,1370.66
86.6267,1370.68
87.1267,1370.7
87.6267,1370.71
88.1267,1370.71
88.6267,1370.66
89.1267,1370.6
89.6267,1370.55
90.1267,1370.55
90.6267,1370.63
91.1267,1370.82
91.6267,1371.15
92.1267,1371.59
92.6267,1372.11
93.1267,1372.68
93.6267,1373.26
94.1267,1373.82
94.6267,1374.33
95.1267,1374.77
95.6267,1375.13
96.1267,1375.37
96.6267,1375.49
97.1267,1375.47
97.6267,1375.34
98.1267,1375.18
98.6267,1375.06
99.1267,1375.04
99.6267,1375.21
100.1267,1375.59
100.6267,1376.11
101.1267,1376.65
101.6267,1377.11
102.1267,1377.38
102.6267,1377.35
103.1267,1377
103.6267,1376.47
104.1267,1375.88
104.6267,1375.39
105.1267,1375.12
105.6267,1375.2
106.1267,1375.6
106.6267,1376.21
107.1267,1376.89
107.6267,1377.53
108.1267,1378
108.6267,1378.2
109.1267,1378.17
109.6267,1377.97
110.1267,1377.64
110.6267,1377.26
111.1267,1376.88
111.6267,1376.55
112.1267,1376.31
112.6267,1376.2
113.1267,1376.24
113.6267,1376.47
114.1267,1376.92
114.6267,1377.55
115.1267,1378.29
115.6267,1379.05
116.1267,1379.74
116.6267,1380.29
117.1267,1380.63
117.6267,1380.8
118.1267,1380.84
118.6267,1380.8
119.1267,1380.73
119.6267,1380.69
120.1267,1380.7
120.6267,1380.74
121.1267,1380.77
121.6267,1380.78
122.1267,1380.73
122.6267,1380.61
123.1267,1380.46
123.6267,1380.33
124.1267,1380.31
124.6267,1380.47
125.1267,1380.89
125.6267,1381.6
126.1267,1382.54
126.6267,1383.59
127.1267,1384.63
127.6267,1385.58
128.1267,1386.3
128.6267,1386.76
129.1267,1387.04
129.6267,1387.19
130.1267,1387.29
130.6267,1387.43
131.1267,1387.67
131.6267,1388.01
132.1267,1388.43
132.6267,1388.87
133.1267,1389.31
133.6267,1389.7
134.1267,1390.02
134.6267,1390.32
135.1267,1390.63
135.6267,1391.03
136.1267,1391.55
136.6267,1392.26
137.1267,1393.16
137.6267,1394.19
138.1267,1395.27
138.6267,1396.34
139.1267,1397.32
139.6267,1398.16
140.1267,1398.89
140.6267,1399.63
141.1267,1400.48
141.6267,1401.55
142.1267,1402.95
142.6267,1404.74
143.1267,1406.87
143.6267,1409.24
144.1267,1411.75
144.6267,1414.32
145.1267,1416.85
145.6267,1419.34
146.1267,1421.9
146.6267,1424.65
147.1267,1427.73
147.6267,1431.25
148.1267,1435.34
148.6267,1440.07
149.1267,1445.52
149.6267,1451.74
150.1267,1458.81
150.6267,1466.78
151.1267,1475.72
151.6267,1485.68
152.1267,1496.7
152.6267,1508.84
153.1267,1522.15
153.6267,1536.67
154.1267,1552.59
154.6267,1570.22
155.1267,1589.89
155.6267,1611.92
